# Experimental Run Tue Nov 13 21:03:24 CET 2018
Best Score,Run Time Milliseconds,Total Evaluations
"88803.0","563","111541"
"94859.0","390","74462"
"90829.0","329","64367"
"96008.0","312","63161"
"92495.0","359","66920"
"99883.0","172","32497"
"90555.0","344","68709"
"96417.0","359","69063"
"93435.0","407","79003"
"98231.0","281","54424"
"95446.0","344","66155"
"94459.0","453","89777"
"94432.0","422","82475"
"97095.0","156","29468"
"99312.0","218","41676"
"99079.0","313","59085"
"98177.0","281","56122"
"91783.0","422","81756"
"93915.0","359","69976"
"98685.0","172","33511"
"97028.0","250","49068"
"88466.0","469","89620"
"95037.0","375","74853"
"95380.0","328","64372"
"95089.0","328","61882"
"98312.0","266","53210"
"104591.0","187","34534"
"98944.0","219","43456"
"102375.0","219","42702"
"94572.0","437","84002"
"99146.0","266","53150"
"99230.0","328","62850"
"99737.0","234","46528"
"97567.0","266","51877"
"90710.0","422","80437"
"97865.0","219","44221"
"94408.0","297","59815"
"97078.0","266","49692"
"95412.0","172","34024"
"91154.0","468","89613"
"96676.0","266","49330"
"108296.0","109","22802"
"93285.0","328","63608"
"101673.0","219","41420"
"91347.0","406","80177"
"100116.0","235","46609"
"91871.0","454","91921"
"102468.0","203","37597"
"94279.0","312","60294"
"92561.0","297","57996"
"97769.0","234","43259"
"96062.0","250","51219"
"98995.0","250","45010"
"90889.0","297","59612"
"94817.0","406","76737"
"99633.0","282","53961"
"98810.0","265","51871"
"92940.0","453","87322"
"99683.0","219","43001"
"102584.0","235","44484"
"100063.0","203","37084"
"99601.0","265","52639"
"96308.0","282","55754"
"90044.0","437","85021"
"100489.0","266","49219"
"96194.0","265","52968"
"104298.0","172","33002"
"91477.0","422","81993"
"94092.0","281","55703"
"98430.0","250","48100"
"98531.0","219","41456"
"91491.0","437","85280"
"93439.0","282","53176"
"94169.0","406","78732"
"96455.0","328","63348"
"93793.0","344","65643"
"101317.0","250","49359"
"94762.0","359","70026"
"94085.0","234","42946"
"96642.0","360","72817"
"101824.0","187","35088"
"99129.0","219","42700"
"99996.0","250","46630"
"94172.0","344","66928"
"90023.0","344","67428"
"86675.0","656","128372"
"93656.0","375","73830"
"88266.0","484","94258"
"98907.0","234","44505"
"90316.0","375","73559"
"101547.0","235","45245"
"101469.0","203","37849"
"90328.0","453","88601"
"92217.0","484","93790"
"95492.0","360","70489"
"97419.0","172","33006"
"97212.0","328","64129"
"99044.0","281","56036"
"101835.0","187","37123"
"95508.0","454","87839"
"103961.0","203","37600"
"91554.0","312","62129"
"105947.0","125","23588"
"100711.0","188","37602"
"96792.0","297","57736"
"96960.0","218","40396"
"98591.0","188","38108"
"104755.0","156","29717"
"89564.0","328","63099"
"95255.0","281","53176"
"97706.0","313","61846"
"99754.0","203","40147"
"95201.0","219","42442"
"89649.0","484","94028"
"92528.0","328","62326"
"93131.0","297","58248"
"92752.0","344","66668"
"99471.0","187","36855"
"92235.0","438","87086"
"95700.0","250","49498"
"101361.0","156","30713"
"100097.0","203","38105"
"94144.0","360","70502"
"97958.0","359","67692"
"94871.0","484","95492"
"87489.0","641","122829"
"97444.0","250","48556"
"97041.0","469","90986"
"98382.0","250","47312"
"97291.0","234","45771"
"102331.0","172","31859"
"96737.0","422","81135"
"97974.0","172","34534"
"96000.0","265","52130"
"89282.0","469","92162"
"104780.0","156","29941"
"100203.0","281","52714"
"92927.0","282","54440"
"102542.0","171","33518"
"92552.0","422","81971"
"101368.0","188","36063"
"92789.0","484","92420"
"100381.0","141","29941"
"97540.0","328","63095"
"98387.0","281","51883"
"97904.0","219","44988"
"100794.0","156","30961"
"96708.0","235","44733"
"95368.0","250","48241"
"91120.0","374","71506"
"89554.0","313","63607"
"100913.0","187","36062"
"97774.0","282","52130"
"98164.0","281","57228"
"89816.0","297","56468"
"95894.0","328","63351"
"104455.0","172","34031"
"94597.0","375","71765"
"95229.0","359","68982"
"97557.0","250","49102"
"98179.0","188","34787"
"92182.0","406","79159"
"96251.0","344","65142"
"91031.0","406","80688"
"98311.0","234","45245"
"101380.0","203","39175"
"94491.0","235","47028"
"93297.0","484","92197"
"92564.0","313","63655"
"94255.0","218","39634"
"92625.0","469","90123"
"98509.0","281","54254"
"91443.0","578","110538"
"89595.0","438","81469"
"98160.0","250","48305"
"98068.0","328","65475"
"93575.0","391","75340"
"92319.0","468","87571"
"93595.0","375","72019"
"95258.0","313","61115"
"96969.0","250","45754"
"93375.0","390","78913"
"100153.0","172","32237"
"90679.0","453","86555"
"89396.0","328","63094"
"96475.0","360","70232"
"100802.0","203","40143"
"99636.0","187","36114"
"94712.0","360","71764"
"100025.0","203","37964"
"94647.0","328","63858"
"101988.0","156","30275"
"92816.0","313","62405"
"101814.0","187","36353"
"99223.0","219","41420"
"98967.0","250","50361"
"93105.0","312","61058"
"95474.0","329","64898"
"98711.0","265","51161"
"98677.0","219","41422"
"91372.0","484","93600"
"97226.0","172","34030"
"94964.0","313","62458"
"99852.0","218","41926"
"98807.0","172","35300"
"99951.0","203","36088"
"92078.0","469","91920"
"99792.0","203","38364"
"92487.0","422","81205"
"102077.0","172","34791"
"97124.0","469","90145"
"96177.0","250","50410"
"86439.0","437","84794"
"95905.0","297","58249"
"93161.0","297","55699"
"106380.0","141","27147"
"98907.0","187","38611"
"92812.0","391","76963"
"93347.0","437","82484"
"95861.0","375","75360"
"89409.0","281","53153"
"98188.0","188","36573"
"89438.0","500","98560"
"92125.0","312","58501"
"88864.0","547","106248"
"93045.0","438","84139"
"95870.0","172","32765"
"95631.0","281","55510"
"91411.0","422","82737"
"99401.0","312","61830"
"87264.0","484","94460"
"92842.0","485","94990"
"91563.0","344","67260"
"93273.0","453","85051"
"94028.0","297","57483"
"102545.0","203","38613"
"94001.0","343","67941"
"99156.0","297","57423"
"91256.0","344","64879"
"92763.0","313","62088"
"100521.0","203","40400"
"97873.0","234","44476"
"94423.0","359","68446"
"98880.0","219","42716"
"103611.0","188","37858"
"100117.0","234","45291"
"98511.0","250","48429"
"94404.0","484","95239"
"105318.0","203","37354"
"98334.0","282","55711"
"97310.0","234","46270"
"91436.0","438","85283"
"103517.0","171","32750"
"93941.0","235","47030"
"95380.0","375","72535"
"91996.0","625","120489"
"102192.0","203","39851"
"97149.0","234","46273"
"93992.0","313","59523"
"95197.0","328","62582"
"100729.0","203","40406"
"103528.0","156","30239"
"90511.0","422","81523"
"98540.0","188","31982"
"100726.0","171","35051"
"89447.0","563","106711"
"91105.0","281","54938"
"93011.0","328","62328"
"95610.0","375","75858"
"93733.0","563","82494"
"96894.0","463","73756"
"93652.0","328","62074"
"102275.0","203","39506"
"98732.0","234","45244"
"102274.0","223","41460"
"98108.0","281","56613"
"94185.0","344","65915"
"88931.0","465","91795"
"90366.0","422","82260"
"99107.0","266","52638"
"103957.0","156","31219"
"93335.0","297","55987"
"95338.0","312","61052"
"95708.0","360","68795"
"89639.0","444","87067"
"95743.0","219","42695"
"95296.0","343","64370"
"98626.0","266","53147"
"89812.0","328","63347"
"99819.0","219","40439"
"96919.0","328","65395"
"86766.0","531","101866"
"97632.0","328","62874"
"91209.0","469","91144"
"93383.0","500","98127"
"97302.0","297","59531"
"96472.0","375","73547"
"95853.0","219","41675"
"91869.0","328","63856"
"91628.0","343","66992"
"96872.0","375","68407"
"93808.0","422","79686"
"93894.0","266","53150"
"93002.0","344","62667"
"93034.0","390","74340"
"95406.0","453","81471"
"93339.0","360","68964"
"101783.0","203","39158"
"101943.0","265","51648"
"93755.0","297","56718"
"99874.0","235","47355"
"96271.0","234","44013"
"92343.0","422","82474"
"90600.0","375","73847"
"91808.0","375","72283"
"98054.0","285","53538"
"98178.0","177","35043"
"89570.0","705","135020"
"94890.0","281","54931"
"97596.0","266","54430"
"95934.0","328","63134"
"96228.0","344","66678"
"90494.0","344","65139"
"101029.0","218","43229"
"96034.0","266","50089"
"103312.0","187","35671"
"95635.0","250","50342"
"96247.0","297","56469"
"91342.0","375","72781"
"99113.0","203","41680"
"96319.0","297","57231"
"94716.0","344","65663"
"89283.0","484","92709"
"98772.0","172","35309"
"100325.0","203","38928"
"94407.0","313","61171"
"94081.0","437","84766"
"96513.0","282","53679"
"92834.0","375","71510"
"90918.0","515","103133"
"94608.0","344","67442"
"94147.0","391","74573"
"94220.0","421","81199"
"99384.0","250","50093"
"95149.0","344","64388"
"90917.0","391","76895"
"92704.0","453","87865"
"98094.0","203","40142"
"93557.0","375","69215"
"95894.0","266","49837"
"93836.0","218","42438"
"91965.0","266","52129"
"93715.0","391","75119"
"97593.0","218","42981"
"95124.0","235","45528"
"94210.0","296","57247"
"100679.0","219","42183"
"99319.0","188","38105"
"98079.0","187","35836"
"101283.0","188","36328"
"101152.0","218","41165"
"99687.0","188","38878"
"101936.0","266","51381"
"93884.0","343","67429"
"96016.0","328","64228"
"97112.0","266","51362"
"92843.0","406","78647"
"103237.0","141","28157"
"99524.0","297","55313"
"97850.0","203","40076"
"93595.0","312","59782"
"103720.0","141","27901"
"92909.0","391","77884"
"94231.0","328","63629"
"90144.0","437","83747"
"94296.0","360","71543"
"90609.0","500","97780"
"85214.0","750","146476"
"100124.0","218","43743"
"102231.0","157","27934"
"95472.0","374","73506"
"96092.0","422","72732"
"99737.0","219","34702"
"91918.0","469","81994"
"101971.0","172","29432"
"104006.0","172","35054"
"92983.0","390","74326"
"96858.0","266","49475"
"93177.0","390","77372"
"94556.0","329","63900"
"97640.0","218","43204"
"94216.0","406","79432"
"95999.0","204","39770"
"85660.0","468","91653"
"99259.0","313","60546"
"92635.0","312","61826"
"97538.0","328","62075"
"96482.0","297","59809"
"99314.0","219","42693"
"94610.0","281","53200"
"95207.0","266","53722"
"95234.0","219","42187"
"92791.0","343","67628"
"95900.0","297","56735"
"95887.0","188","36857"
"95697.0","328","63866"
"94665.0","312","60033"
"93468.0","297","58756"
"94494.0","281","54167"
"104694.0","172","33297"
"91578.0","438","86050"
"93018.0","344","65899"
"95864.0","218","42695"
"97906.0","266","49579"
"99086.0","203","38358"
"94969.0","359","71302"
"102628.0","188","36317"
"93740.0","500","95274"
"94654.0","297","59858"
"93679.0","359","69211"
"98742.0","188","36077"
"97994.0","234","44251"
"98678.0","281","57232"
"98338.0","266","49327"
"103840.0","172","34905"
"96402.0","297","56719"
"101267.0","218","43990"
"94093.0","282","55188"
"98382.0","234","44391"
"94371.0","390","76649"
"99015.0","219","41992"
"101817.0","203","38616"
"90705.0","453","86957"
"94743.0","329","66181"
"96364.0","390","76362"
"100285.0","219","43457"
"93424.0","359","67682"
"92177.0","391","79785"
"90521.0","437","84837"
"94962.0","360","68535"
"93504.0","343","66777"
"99456.0","250","49224"
"89758.0","547","107053"
"100389.0","219","43522"
"89088.0","453","87571"
"101901.0","203","40151"
"92315.0","407","78902"
"99424.0","234","45754"
"92909.0","359","68959"
"91575.0","313","62071"
"101206.0","250","47808"
"105679.0","125","25401"
"95098.0","265","52422"
"91380.0","360","68703"
"90854.0","406","78144"
"95516.0","297","58811"
"103939.0","187","33522"
"99381.0","219","42970"
"96935.0","297","60090"
"101304.0","187","37614"
"103327.0","188","37211"
"99750.0","203","38380"
"101763.0","156","30725"
"98282.0","219","43718"
"99762.0","234","43204"
"94367.0","438","85023"
"99533.0","249","49070"
"101531.0","219","41671"
"91364.0","406","80179"
"93430.0","500","96516"
"94763.0","360","68119"
"97974.0","250","50600"
"103137.0","156","29460"
"89504.0","469","91653"
"92227.0","484","92958"
"96337.0","406","81713"
"97031.0","297","59363"
"103628.0","156","27924"
"98446.0","235","47811"
"101776.0","203","39656"
"103968.0","172","31224"
"89197.0","344","65642"
"91810.0","390","76152"
"92171.0","485","95121"
"99461.0","218","39890"
"97995.0","282","56972"
"96932.0","281","53987"
"100063.0","187","36624"
"93279.0","266","52894"
"101529.0","187","36336"
"94950.0","282","52160"
"92993.0","343","66919"
"91251.0","391","78665"
"89742.0","391","74060"
"96396.0","328","63859"
"98950.0","172","35045"
"97409.0","250","47796"
"93885.0","375","72600"
"99722.0","250","49585"
"96834.0","203","38106"
"92803.0","359","72284"
"96731.0","250","48556"
"91292.0","469","90641"
"92227.0","343","68202"
"91894.0","407","77627"
"104501.0","187","36857"
"96113.0","297","55706"
"98867.0","219","37857"
"93582.0","469","82333"
"98459.0","265","53659"
"91565.0","375","70750"
"89070.0","516","98098"
"91554.0","422","84258"
"94787.0","421","82473"
"95133.0","282","53701"
"98749.0","297","59021"
"93318.0","328","61817"
"105349.0","140","29464"
"101071.0","250","48056"
"99077.0","141","27656"
"100890.0","234","46271"
"96903.0","266","48311"
"97827.0","375","72813"
"92596.0","359","68050"
"102150.0","141","28413"
"98244.0","203","37629"
"104790.0","141","27412"
"88114.0","484","94991"
"96911.0","187","36832"
"95816.0","329","65903"
"93582.0","375","72784"
"97449.0","359","67177"
"93118.0","266","53689"
"98108.0","328","62836"
"89800.0","640","123272"
"96102.0","391","75332"
"94319.0","297","58758"
"90966.0","328","64914"
"93842.0","344","67222"
"105779.0","125","24605"
"94100.0","296","57005"
"94519.0","375","73293"
"98737.0","344","62859"
"100095.0","235","46772"
"96349.0","296","56206"
"94266.0","344","69722"
"96105.0","344","66525"
"99337.0","172","31217"
"97007.0","312","61084"
"97763.0","281","56318"
"93826.0","250","47313"
"98661.0","266","52396"
"100675.0","156","30985"
"92730.0","453","87094"
"97212.0","250","48559"
"95761.0","313","61561"
"103025.0","156","29458"
"96360.0","235","47461"
"101455.0","171","30706"
"94177.0","297","59278"
"93732.0","422","80686"
"97525.0","328","64371"
"97505.0","375","72790"
"95426.0","250","48439"
"87956.0","610","117919"
"94727.0","218","43456"
"88922.0","532","101600"
"94954.0","328","64269"
"93910.0","343","68705"
"92565.0","391","75844"
"100459.0","203","38112"
"104340.0","203","38361"
"94946.0","282","57228"
"103703.0","218","42756"
"100075.0","235","43220"
"105519.0","140","29176"
"99289.0","250","49849"
"95961.0","250","47031"
"101763.0","235","44242"
"97700.0","234","47538"
"92547.0","312","58761"
"98253.0","219","43711"
"93854.0","344","66184"
"96287.0","297","56716"
"95449.0","422","80508"
"95291.0","187","35807"
"91290.0","281","56750"
"96776.0","266","49844"
"104252.0","141","28669"
"95249.0","281","53922"
"89446.0","359","71771"
"97810.0","391","75084"
"95475.0","359","68779"
"89378.0","453","89360"
"89980.0","594","114150"
"96986.0","297","59407"
"95446.0","218","46100"
"93913.0","344","63568"
"101358.0","203","38885"
"99921.0","234","44767"
"95764.0","360","70243"
"91628.0","390","76100"
"87284.0","579","113081"
"97382.0","250","47284"
"102084.0","281","55445"
"90849.0","390","77372"
"102185.0","204","37856"
"99146.0","281","54837"
"92876.0","344","67430"
"97322.0","249","46525"
"95467.0","329","63605"
"88652.0","343","69225"
"93683.0","328","64375"
"93270.0","235","45506"
"95950.0","297","55697"
"96701.0","281","56212"
"100056.0","203","39894"
"95118.0","313","60543"
"102171.0","187","35564"
"99811.0","281","56207"
"93623.0","360","70750"
"97373.0","250","46261"
"90247.0","593","114927"
"98782.0","266","52922"
"97250.0","281","56327"
"92415.0","312","59780"
"91773.0","422","81964"
"100105.0","219","43459"
"96238.0","297","59579"
"96116.0","328","61564"
"88463.0","469","91856"
"96834.0","312","57890"
"97764.0","235","46516"
"92892.0","453","88094"
"105672.0","156","30451"
"99871.0","297","56984"
"89312.0","484","92040"
"97242.0","297","59014"
"95092.0","344","68071"
"92980.0","343","66918"
"88927.0","359","72781"
"90042.0","454","87571"
"91438.0","406","78395"
"95214.0","343","68702"
"97734.0","360","69009"
"95621.0","344","67183"
"96807.0","359","68790"
"90260.0","406","78397"
"98552.0","250","48360"
"100939.0","203","40397"
"103044.0","157","29972"
"93705.0","453","88850"
"92446.0","453","86580"
"86890.0","406","81486"
"93056.0","453","87068"
"94285.0","406","79668"
"94025.0","344","65134"
"96280.0","203","39639"
"97250.0","266","50612"
"94428.0","312","62857"
"96034.0","375","71529"
"103064.0","188","36070"
"96354.0","344","69725"
"102596.0","171","31984"
"90845.0","454","88994"
"100474.0","218","42188"
"96041.0","328","64526"
"95923.0","328","60290"
"95691.0","344","69474"
"94838.0","375","73494"
"97734.0","266","50089"
"93429.0","297","57736"
"93441.0","484","94980"
"97471.0","250","48049"
"97779.0","297","57436"
"96208.0","312","61106"
"101456.0","204","40252"
"95748.0","249","48053"
"99647.0","204","37955"
"92011.0","312","61098"
"94995.0","328","65544"
