# Experimental Run Tue Nov 13 23:20:02 CET 2018
Best Score,Run Time Milliseconds,Total Evaluations
"1.4260955E7","5062","30255"
"1.4134352E7","7031","41673"
"1.4170767E7","7188","43203"
"1.4177969E7","5359","31992"
"1.4201853E7","6000","35807"
"1.4283594E7","4938","28935"
"1.4276709E7","3859","23059"
"1.4248789E7","3468","20764"
"1.4147751E7","5594","33514"
"1.4225167E7","7422","43718"
"1.4256543E7","4437","26419"
"1.4356691E7","2937","17532"
"1.4228377E7","5406","32579"
"1.4201181E7","4640","27918"
"1.4247437E7","6625","39122"
"1.4282123E7","5516","33010"
"1.4218355E7","9078","54713"
"1.4237299E7","5906","35306"
"1.4116464E7","8265","49324"
"1.4175884E7","4797","28157"
"1.4256327E7","4406","26376"
"1.418319E7","6890","41428"
"1.4292181E7","4000","23824"
"1.4314188E7","3562","21383"
"1.4175189E7","5843","34284"
"1.4216496E7","5421","32491"
"1.4235006E7","5625","33767"
"1.4264838E7","6328","37846"
"1.4316033E7","3234","19234"
"1.422974E7","5703","34034"
"1.4252796E7","3344","20003"
"1.4193841E7","9655","58608"
"1.4237524E7","5985","36110"
"1.4250999E7","6125","36374"
"1.4254181E7","5500","32301"
"1.4249168E7","3500","20773"
"1.4281946E7","5375","32247"
"1.4204167E7","5000","30004"
"1.4273686E7","3016","17963"
"1.4305354E7","4422","26155"
"1.4264897E7","3578","21275"
"1.4282874E7","4672","28055"
"1.4282224E7","4359","26117"
"1.4313157E7","3087","18467"
"1.4234086E7","6616","39121"
"1.4134342E7","3906","23059"
"1.4296605E7","3017","18002"
"1.4192074E7","7500","44734"
"1.4322427E7","3953","23264"
"1.4265346E7","3406","19743"
"1.4281506E7","4609","27393"
"1.4140024E7","5156","30708"
"1.4200312E7","6281","37549"
"1.4234807E7","5046","30109"
"1.4163935E7","7468","43520"
"1.4216236E7","4828","28669"
"1.4150269E7","6485","38867"
"1.4227733E7","7094","42498"
"1.4278345E7","4407","25869"
"1.4251196E7","4594","26886"
"1.4344034E7","2890","17207"
"1.414527E7","4718","28160"
"1.42155E7","6469","38678"
"1.4255414E7","5203","30968"
"1.4253512E7","4938","28930"
"1.4153013E7","5156","30706"
"1.4276418E7","3968","23822"
"1.4188878E7","7984","47911"
"1.4214916E7","6172","36575"
"1.4247872E7","3969","23598"
"1.4232367E7","5312","31728"
"1.4175886E7","6719","40403"
"1.4289446E7","3468","20968"
"1.4252073E7","4890","29513"
"1.4165638E7","10671","63099"
"1.4267147E7","5562","33512"
"1.4262935E7","4718","28162"
"1.4154163E7","7219","43463"
"1.428873E7","4469","24931"
"1.4221091E7","8422","43986"
"1.426509E7","5297","28156"
"1.4213343E7","8155","44291"
"1.4282757E7","5422","29184"
"1.4242451E7","5046","26902"
"1.4209522E7","5063","29451"
"1.4262744E7","6016","36147"
"1.4230358E7","4547","27190"
"1.4290066E7","3375","19998"
"1.4266974E7","5208","31472"
"1.4215783E7","5739","33835"
"1.4377823E7","2703","15715"
"1.4179337E7","8200","49918"
"1.4214182E7","6406","38051"
"1.4320064E7","3078","17466"
"1.4306218E7","4203","25106"
"1.4215149E7","6968","41243"
"1.4280059E7","4734","28432"
"1.4159514E7","10359","62767"
"1.4289055E7","2328","13886"
"1.4262336E7","5859","35343"
"1.4217231E7","5672","33517"
"1.4324311E7","4344","26116"
"1.4314762E7","4625","27906"
"1.4351274E7","2891","17448"
"1.423998E7","6422","38612"
"1.4250276E7","5734","34587"
"1.4195457E7","5125","30451"
"1.4210915E7","6922","41427"
"1.4340122E7","2859","17039"
"1.4191091E7","4468","27149"
"1.4319064E7","2375","14138"
"1.426082E7","4860","29183"
"1.4175741E7","9563","56729"
"1.4376377E7","2359","13889"
"1.4333998E7","3000","17714"
"1.4179308E7","8531","51891"
"1.4119802E7","6359","38754"
"1.4200874E7","6484","38889"
"1.4297706E7","4312","25624"
"1.4271713E7","5391","32438"
"1.4284797E7","4547","27505"
"1.4263363E7","5265","31801"
"1.4232891E7","5703","34321"
"1.4204543E7","6234","36846"
"1.4211971E7","3563","21272"
"1.430059E7","2797","16938"
"1.4197877E7","8968","53436"
"1.4151874E7","4453","26887"
"1.4142521E7","8921","53913"
"1.4379652E7","2859","16727"
"1.4231735E7","2859","17193"
"1.4286406E7","2109","12607"
"1.4238736E7","6063","36849"
"1.4156332E7","5187","31221"
"1.4250554E7","5344","31472"
"1.4205912E7","7078","42564"
"1.4230967E7","5875","35092"
"1.4216922E7","8438","50875"
"1.4251098E7","4656","28156"
"1.420595E7","4578","27444"
"1.4217101E7","5250","31479"
"1.4221823E7","6874","41541"
"1.4202603E7","6531","39378"
"1.4240225E7","5703","34281"
"1.4298503E7","3500","21066"
"1.4261247E7","3453","20763"
"1.4274952E7","3281","19489"
"1.4216607E7","5296","31982"
"1.4304011E7","4437","26639"
"1.4173216E7","8625","51617"
"1.4156097E7","9796","58764"
"1.4226245E7","5219","30708"
"1.4199103E7","6640","39640"
"1.428001E7","3609","21537"
"1.4188351E7","7391","44732"
"1.4093277E7","10000","60290"
"1.4297974E7","4524","26702"
"1.4189986E7","8915","53432"
"1.4275903E7","5503","32239"
"1.422547E7","4800","28967"
"1.4176177E7","7047","42438"
"1.4101988E7","10312","62339"
"1.419141E7","5812","34970"
"1.4275982E7","4125","24848"
"1.4234861E7","5390","31983"
"1.4237684E7","5796","34564"
"1.4306554E7","3156","18478"
"1.423917E7","6406","38869"
"1.4201692E7","6344","38044"
"1.4259919E7","4750","28525"
"1.4198025E7","7484","44226"
"1.4257023E7","5031","30220"
"1.4203425E7","8234","49831"
"1.4349123E7","2156","12614"
"1.4162361E7","5922","35558"
"1.4235114E7","5828","35062"
"1.4263166E7","4500","26430"
"1.4190798E7","10297","61824"
"1.4262532E7","5391","32239"
"1.4223016E7","5422","32750"
"1.4206517E7","5671","34210"
"1.4154722E7","8594","51106"
"1.4219432E7","5937","35413"
"1.4219475E7","5469","32755"
"1.4241506E7","4625","27649"
"1.4225207E7","3578","21279"
"1.4227095E7","4594","27674"
"1.4276798E7","4609","27647"
"1.4207541E7","6671","39439"
"1.4231784E7","5125","30863"
"1.422896E7","5859","35297"
"1.4246751E7","5593","33697"
"1.4225179E7","8937","53912"
"1.4330223E7","3047","18211"
"1.4236811E7","7265","44305"
"1.4167923E7","9296","54948"
"1.4118609E7","7796","47028"
"1.432641E7","3297","19791"
"1.4201541E7","7234","43206"
"1.4224742E7","4937","29687"
"1.4237439E7","7390","44477"
"1.4239833E7","5656","33781"
"1.4286995E7","4938","29720"
"1.4226667E7","6000","36322"
"1.4238788E7","5906","35559"
"1.4271567E7","5797","35044"
"1.4298222E7","3578","21290"
"1.4227043E7","5656","33770"
"1.4233265E7","7312","44010"
"1.4267409E7","4453","26666"
"1.4244676E7","6141","36837"
"1.4275566E7","3281","19502"
"1.4255291E7","4343","25861"
"1.4304435E7","5281","31225"
"1.4246842E7","5213","31234"
"1.4194292E7","9453","56716"
"1.4217005E7","6613","39813"
"1.4190307E7","5500","33031"
"1.4235807E7","4546","27144"
"1.4169648E7","8312","50470"
"1.4220224E7","5202","30961"
"1.4134416E7","6562","39671"
"1.4106243E7","7922","47804"
"1.4095777E7","13843","83749"
"1.4240591E7","7781","46784"
"1.4118412E7","8625","51625"
"1.4184267E7","6562","38923"
"1.4205572E7","4703","27916"
"1.4180225E7","5735","34284"
"1.4226101E7","5375","32236"
"1.4214764E7","5531","33531"
"1.4316531E7","3812","23056"
"1.4332503E7","2859","17471"
"1.4259252E7","5453","32502"
"1.430651E7","3266","19492"
"1.4301557E7","3562","21592"
"1.4172772E7","4547","27392"
"1.4250188E7","2421","14400"
"1.4198321E7","6859","41416"
"1.4202344E7","7250","43462"
"1.4257276E7","5531","32750"
"1.4217292E7","8124","49103"
"1.4224808E7","8390","50606"
"1.4190173E7","8124","49067"
"1.4209903E7","5781","34797"
"1.41565E7","3593","21785"
"1.4226143E7","8765","48857"
"1.4135208E7","8140","48461"
"1.4277744E7","4968","29706"
"1.4248417E7","5828","35042"
"1.4212923E7","6219","37362"
"1.4253557E7","5781","34812"
"1.425556E7","6078","36318"
"1.424432E7","8312","49377"
"1.4285502E7","3734","22300"
"1.4302274E7","4734","28438"
"1.4219634E7","4203","25100"
"1.4219915E7","4578","27399"
"1.4258641E7","7625","46018"
"1.4100161E7","8765","52143"
"1.4235857E7","4734","28160"
"1.4197435E7","6859","41511"
"1.4266101E7","4593","27421"
"1.4195648E7","7296","43810"
"1.4221111E7","7406","44735"
"1.4213323E7","8078","48047"
"1.4290036E7","3500","20512"
"1.4249774E7","4672","27925"
"1.421583E7","5609","33606"
"1.420183E7","4828","28941"
"1.4280845E7","3812","22897"
"1.4275643E7","3547","21038"
"1.4256367E7","5609","33809"
"1.4254242E7","5765","34023"
"1.4327101E7","2766","16438"
"1.4264473E7","4969","29956"
"1.4239127E7","6422","38611"
"1.4098256E7","7718","46264"
"1.4248906E7","5375","32251"
"1.420545E7","5844","35042"
"1.423972E7","7187","42489"
"1.4226069E7","2906","17193"
"1.4173335E7","8406","50853"
"1.4289385E7","3938","23572"
"1.4221215E7","5531","33260"
"1.4268879E7","5094","30465"
"1.4225024E7","5766","34534"
"1.4204419E7","10594","62219"
"1.4230801E7","7297","43781"
"1.4222517E7","6453","38631"
"1.4191363E7","5422","32495"
"1.421284E7","6828","40908"
"1.4229841E7","5531","33256"
"1.4356122E7","2657","15918"
"1.421948E7","5594","33002"
"1.4320581E7","3031","17962"
"1.4168342E7","6969","41990"
"1.4301592E7","3703","22076"
"1.4268745E7","5203","31475"
"1.4173241E7","6531","39384"
"1.4222694E7","3500","20768"
"1.4188943E7","7328","42983"
"1.4226463E7","8547","51364"
"1.4265349E7","3968","23567"
"1.427471E7","6078","36832"
"1.4330496E7","2344","14205"
"1.4235324E7","5125","30730"
"1.4217182E7","7796","47042"
"1.4305408E7","2797","16178"
"1.4300111E7","2531","14386"
"1.4268461E7","3843","23056"
"1.4221085E7","6703","40436"
"1.4292541E7","4046","24335"
"1.4227446E7","8391","50395"
"1.4181742E7","4391","26118"
"1.4247354E7","5344","32249"
"1.4272257E7","5328","31234"
"1.4196604E7","7656","45753"
"1.4177515E7","5718","34034"
"1.423101E7","7891","47422"
"1.4202223E7","4360","25903"
"1.4218805E7","6437","38706"
"1.420055E7","6953","41681"
"1.4181145E7","7516","44476"
"1.4168198E7","7140","42455"
"1.4256523E7","3875","22904"
"1.4230519E7","4421","26377"
"1.4240338E7","6578","39400"
"1.4287247E7","5062","30454"
"1.4208054E7","4765","28413"
"1.4196132E7","4828","28924"
"1.424846E7","4906","27715"
"1.4244092E7","5219","31251"
"1.423243E7","7797","46817"
"1.4289571E7","4032","23833"
"1.424624E7","4516","27136"
"1.4171566E7","6500","38867"
"1.42697E7","3984","23821"
"1.4191603E7","9609","57490"
"1.4130582E7","9015","53442"
"1.413301E7","8500","51106"
"1.4198446E7","8734","52220"
"1.4247168E7","5484","32754"
"1.4193632E7","3890","23315"
"1.42901E7","4531","26910"
"1.4115628E7","10671","63606"
"1.4246863E7","5328","31765"
"1.428111E7","4140","24799"
"1.4274095E7","4062","24357"
"1.4158146E7","8750","52151"
"1.4135204E7","7172","42695"
"1.4262126E7","5812","35111"
"1.4146819E7","8969","54250"
"1.4387415E7","2797","16682"
"1.42216E7","5859","34800"
"1.4170418E7","8609","52127"
"1.4192626E7","7859","47322"
"1.4294975E7","4406","26377"
"1.4341948E7","2734","16426"
"1.4198484E7","5766","34851"
"1.4164333E7","5874","35553"
"1.4163255E7","5609","33257"
"1.431465E7","4172","25114"
"1.4232381E7","5562","33515"
"1.418749E7","3453","21016"
"1.4241889E7","4610","27650"
"1.4193598E7","9156","55697"
"1.4251044E7","5594","33512"
"1.4164768E7","6328","38119"
"1.4104429E7","7718","46007"
"1.415466E7","4563","27137"
"1.4168572E7","7047","42183"
"1.430074E7","4484","26890"
"1.4203779E7","8812","53193"
"1.4210649E7","5031","30196"
"1.420531E7","7045","42847"
"1.4219122E7","5265","31474"
"1.4319214E7","3281","18987"
"1.4199377E7","6454","38874"
"1.4226019E7","6359","38383"
"1.419778E7","7000","42181"
"1.4088257E7","8250","49592"
"1.4252361E7","4469","26655"
"1.4250219E7","5750","34310"
"1.4258166E7","5891","35563"
"1.4176794E7","8578","50869"
"1.4324261E7","4000","23932"
"1.4247173E7","5031","30482"
"1.4246613E7","5515","33520"
"1.4226552E7","6406","38624"
"1.4159186E7","5624","33769"
"1.4229737E7","5813","35059"
"1.421774E7","5688","34284"
"1.4259358E7","6531","38653"
"1.4256267E7","6344","38103"
"1.4346594E7","3766","22552"
"1.4150144E7","7827","47312"
"1.4265323E7","4219","25355"
"1.4232917E7","5047","30219"
"1.4236066E7","3437","20306"
"1.429232E7","4062","24607"
"1.4245977E7","5437","32049"
"1.4220674E7","5812","34567"
"1.4197149E7","8187","49580"
"1.4214408E7","6421","38868"
"1.4244854E7","4062","24589"
"1.4317429E7","3500","21023"
"1.4221543E7","6110","36827"
"1.4275919E7","3469","20764"
"1.4289534E7","5046","29650"
"1.4317854E7","4140","24852"
"1.429362E7","4515","27165"
"1.4338422E7","3484","20800"
"1.4129875E7","11828","71508"
"1.4269754E7","6140","36865"
"1.4298438E7","3922","23569"
"1.4305114E7","2406","14199"
"1.4356918E7","3656","21527"
"1.4156047E7","7953","47792"
"1.4278774E7","5016","29949"
"1.425028E7","4703","28174"
"1.4165739E7","7203","43472"
"1.4185262E7","5453","32770"
"1.4196844E7","4984","29949"
"1.4205197E7","6031","36103"
"1.4268613E7","4484","26133"
"1.4246215E7","4547","27209"
"1.4212427E7","5078","30460"
"1.4242963E7","5703","34023"
"1.4306922E7","3250","19371"
"1.4201306E7","6094","36573"
"1.4289996E7","3000","17704"
"1.4250009E7","5624","34030"
"1.4239769E7","3234","18725"
"1.4171391E7","7140","43009"
"1.420035E7","6000","35866"
"1.41203E7","8140","48814"
"1.4330258E7","3266","19506"
"1.4241359E7","5937","35817"
"1.417959E7","5484","33015"
"1.425022E7","5188","31258"
"1.4196862E7","7202","43250"
"1.4240248E7","2531","14644"
"1.4230096E7","8625","51884"
"1.4204272E7","8625","51368"
"1.4254658E7","6219","37127"
"1.4154548E7","9656","58257"
"1.419818E7","7421","44334"
"1.4209522E7","4672","27995"
"1.4167305E7","6656","39631"
"1.4257209E7","6437","38381"
"1.4291638E7","3719","22300"
"1.4250653E7","4235","25611"
"1.4221529E7","5297","31766"
"1.4231571E7","5453","33010"
"1.4226797E7","8406","50344"
"1.4295275E7","3328","19814"
"1.4181444E7","6094","36573"
"1.4237962E7","6500","38380"
"1.4181926E7","7828","46842"
"1.4222593E7","8485","51170"
"1.4243276E7","2594","15155"
"1.4226796E7","4953","29614"
"1.4264422E7","5188","31227"
"1.430008E7","3516","21030"
"1.4266662E7","6906","41468"
"1.4271236E7","3531","21278"
"1.4235205E7","6109","36318"
"1.4245465E7","5500","32767"
"1.421663E7","5297","31885"
"1.4150288E7","6750","40652"
"1.4219649E7","8641","52144"
"1.415225E7","12203","73336"
"1.4181626E7","8719","52636"
"1.4239997E7","5406","32371"
"1.4160971E7","6625","39377"
"1.4138593E7","7813","47069"
"1.4242279E7","6844","41419"
"1.4205781E7","3250","19235"
"1.4306678E7","4156","25097"
"1.4155378E7","5593","33770"
"1.4132971E7","6812","41420"
"1.4229685E7","2906","17193"
"1.4301242E7","2922","17720"
"1.4251924E7","6031","35823"
"1.4263849E7","3859","23059"
"1.4213633E7","2968","17704"
"1.4191899E7","7093","42707"
"1.4282966E7","3453","20509"
"1.4259418E7","5843","35354"
"1.431534E7","2765","16444"
"1.4264063E7","3391","20254"
"1.4141237E7","6078","36826"
"1.428122E7","2047","12097"
"1.4164878E7","7077","42694"
"1.4168232E7","6609","39892"
"1.4231455E7","4265","25606"
"1.4133378E7","8953","54452"
"1.4316793E7","3313","19749"
"1.4222758E7","3813","23253"
"1.4273628E7","5453","33024"
"1.4241277E7","6265","38025"
"1.4201701E7","5281","31221"
"1.4194151E7","9187","55452"
"1.4263453E7","6656","40339"
"1.4167924E7","6218","37087"
"1.4348306E7","2672","16050"
"1.4193101E7","7234","43738"
"1.4181297E7","6890","41420"
"1.4231432E7","4906","29495"
"1.4191917E7","9140","55478"
"1.4196537E7","6453","38383"
"1.4284123E7","5235","31793"
"1.4200288E7","3891","23321"
"1.4250856E7","6109","36668"
"1.4252576E7","3891","23331"
"1.4171605E7","6969","42197"
"1.4218282E7","7235","43747"
"1.4257033E7","5000","30033"
"1.4265782E7","4562","27425"
"1.4223259E7","3296","18988"
"1.4247536E7","4328","25895"
"1.4255682E7","5641","34042"
"1.4257218E7","4859","29190"
"1.4234336E7","3687","22040"
"1.4226213E7","6844","41167"
"1.4165083E7","6156","36834"
"1.4227818E7","6266","37846"
"1.428916E7","4875","29177"
"1.4350043E7","2531","14905"
"1.4164577E7","7750","46778"
"1.4210194E7","6453","39002"
"1.4198899E7","5812","35044"
"1.4270377E7","5969","35898"
"1.4209924E7","7485","45257"
"1.4270074E7","3797","22808"
"1.4243819E7","2656","15929"
"1.4266073E7","2469","14682"
"1.4246011E7","5938","35301"
"1.4232044E7","4391","26456"
"1.4214839E7","6422","38887"
"1.4367302E7","2485","14653"
"1.4208378E7","5468","33014"
"1.4226857E7","7406","44732"
"1.4223282E7","7063","42953"
"1.4213315E7","6797","41170"
"1.4102766E7","7032","42229"
"1.4145338E7","5797","34276"
"1.4148712E7","10125","61074"
"1.4202197E7","6984","42195"
"1.4220655E7","7891","47888"
"1.4147122E7","6375","38430"
"1.4213485E7","4922","29691"
"1.4257755E7","4906","29434"
"1.4248035E7","6969","42360"
"1.4234511E7","5078","30808"
"1.4257398E7","3781","22040"
"1.4232841E7","4234","25359"
"1.427759E7","4640","27646"
"1.4237497E7","5328","31476"
"1.4307946E7","2375","14133"
"1.4120755E7","4187","25100"
"1.4233647E7","6000","36358"
"1.4268815E7","5218","31480"
"1.4274691E7","4343","26194"
"1.4209097E7","11073","62991"
"1.4103282E7","547667","58576"
"1.4241495E7","7592","42001"
"1.4201745E7","6179","35553"
"1.4275555E7","3233","19250"
"1.4186605E7","6625","39895"
"1.4172393E7","6625","39648"
"1.4142221E7","6249","37340"
"1.4252375E7","6984","41627"
"1.4132359E7","11141","65395"
"1.4217455E7","7156","42905"
"1.4141854E7","9140","55188"
"1.4230999E7","4531","27141"
"1.4205569E7","5875","35560"
"1.4246078E7","5109","30743"
"1.4218437E7","5938","35806"
"1.4354376E7","2922","17489"
"1.4227354E7","6500","39383"
"1.4193019E7","7609","44990"
"1.4324217E7","2234","13369"
"1.4137241E7","6485","39465"
"1.4177574E7","9953","60194"
"1.4148967E7","7812","47033"
"1.4252876E7","5641","34032"
"1.4202722E7","6047","36393"
"1.4319714E7","4031","24333"
"1.4220615E7","4265","25865"
"1.4249519E7","3969","24082"
"1.4139943E7","7937","47028"
"1.4255974E7","6047","36588"
"1.4317921E7","2110","12348"
"1.420605E7","4859","29179"
"1.4269919E7","3000","17962"
"1.4275309E7","3594","21527"
"1.41821E7","11906","72039"
"1.4246969E7","6078","36498"
"1.4270244E7","4359","25940"
"1.4172399E7","11375","68728"
"1.4243595E7","7672","45807"
"1.4217219E7","6781","40657"
"1.4276446E7","4828","29210"
"1.4242904E7","6141","36883"
"1.4312513E7","4031","24112"
"1.4301073E7","3578","21569"
"1.4272056E7","4249","24613"
"1.424037E7","7484","42953"
"1.4161533E7","8968","53434"
"1.4172906E7","7344","43222"
"1.419565E7","5969","35328"
"1.4189706E7","7171","42708"
"1.4192944E7","6875","41163"
"1.4275886E7","4735","28420"
"1.4348954E7","2828","16688"
"1.4287311E7","3516","21025"
"1.4174544E7","7094","42740"
"1.4161837E7","13406","78164"
"1.4200603E7","6593","39377"
"1.4246471E7","5562","33569"
"1.4232895E7","6781","40936"
"1.4203471E7","7078","42197"
"1.4219661E7","5625","33571"
"1.4318212E7","2218","13113"
"1.4201991E7","10421","62787"
"1.4308427E7","3265","19498"
"1.413813E7","6250","37603"
"1.4129166E7","9422","55707"
"1.4248262E7","4125","24595"
"1.4202845E7","6813","40651"
"1.4217905E7","4859","28925"
"1.4225455E7","4875","28930"
"1.4335427E7","3094","18278"
"1.4187904E7","8796","52933"
"1.4189511E7","8046","48345"
"1.4159283E7","6813","40654"
"1.4222537E7","8172","48816"
"1.4217443E7","7109","41955"
"1.4218307E7","4749","28156"
"1.4313312E7","3015","17726"
"1.428595E7","3594","21553"
"1.4219516E7","7156","42946"
"1.422107E7","7625","45772"
"1.4224681E7","5610","33528"
"1.4301888E7","5250","31218"
"1.4311302E7","4453","26373"
"1.4163844E7","8406","50134"
"1.4244853E7","6516","38373"
"1.4222593E7","7500","44741"
"1.434441E7","3187","18978"
"1.4280343E7","4532","27057"
"1.427134E7","5203","31218"
"1.4259094E7","4343","25980"
"1.4205858E7","6797","40655"
"1.4226228E7","5844","34797"
"1.4179004E7","7406","43518"
"1.4223902E7","4063","24116"
"1.4277535E7","3359","19749"
"1.4336579E7","2594","15407"
"1.4302361E7","5718","34286"
"1.4268519E7","5281","31745"
"1.422461E7","3937","23567"
"1.4328768E7","3437","19322"
"1.4058334E7","5468","32747"
"1.4212957E7","8453","50945"
"1.4214141E7","4844","28925"
"1.4236372E7","7281","43726"
"1.4318258E7","3531","21034"
"1.4226866E7","4188","25105"
"1.4207308E7","6406","38892"
"1.4267993E7","4234","25410"
"1.4254133E7","5718","34792"
"1.4166666E7","4953","29440"
"1.4213246E7","7546","45247"
"1.4208425E7","4984","29695"
"1.4145845E7","8485","51432"
"1.4235813E7","4500","26898"
"1.4185524E7","6812","40155"
"1.4250856E7","4781","28669"
"1.4301697E7","3078","18466"
"1.4200528E7","8874","53911"
"1.4253763E7","3703","22169"
"1.4234373E7","3391","20259"
"1.4237233E7","3891","23314"
"1.4276881E7","3969","24146"
"1.4265127E7","3687","22297"
"1.4225401E7","6031","36318"
"1.4175096E7","7406","43715"
"1.4324082E7","3016","17958"
"1.4253771E7","5032","30453"
"1.419747E7","9219","56027"
"1.4336166E7","1953","11326"
"1.4182455E7","4374","26379"
"1.4140348E7","7391","44751"
"1.4282981E7","4499","27142"
"1.4201522E7","6000","36320"
"1.4314735E7","4078","24586"
"1.4323736E7","3218","19593"
"1.4278323E7","3594","21282"
