# Experimental Run Tue Nov 13 23:38:43 CET 2018
Best Score,Run Time Milliseconds,Total Evaluations
"30966.0","656","49113"
"31788.0","375","27902"
"30848.0","719","53911"
"31443.0","531","39638"
"30904.0","875","64898"
"32206.0","282","22059"
"30716.0","734","53912"
"31496.0","469","35579"
"30928.0","578","43288"
"32046.0","328","24693"
"31942.0","328","23821"
"32376.0","344","25640"
"31537.0","484","36575"
"30696.0","578","43227"
"30098.0","703","53664"
"31507.0","422","30996"
"31451.0","734","55957"
"31044.0","438","32240"
"30692.0","781","58783"
"31669.0","281","21032"
"31351.0","719","52389"
"30952.0","563","42202"
"31082.0","750","56746"
"30051.0","813","62329"
"30619.0","593","43712"
"31477.0","360","27903"
"32096.0","281","19997"
"31641.0","328","25127"
"31339.0","860","62327"
"30389.0","718","51618"
"30977.0","797","59796"
"31179.0","703","52932"
"32093.0","375","28188"
"30778.0","688","52686"
"31989.0","390","29012"
"31182.0","563","42196"
"30848.0","500","37713"
"30850.0","515","33517"
"31371.0","422","28416"
"30500.0","906","66663"
"30591.0","891","67225"
"32133.0","359","26690"
"32146.0","313","24080"
"31173.0","531","40166"
"31497.0","359","26396"
"30966.0","500","38125"
"31329.0","407","30968"
"31043.0","484","35806"
"31653.0","359","27978"
"32105.0","344","25502"
"31553.0","516","39382"
"30055.0","828","61816"
"31925.0","406","31243"
"30953.0","578","42692"
"30920.0","625","47311"
"30376.0","578","44222"
"31872.0","406","27410"
"31174.0","532","39634"
"31114.0","609","46018"
"31166.0","484","36924"
"30448.0","953","73086"
"30522.0","578","44485"
"31264.0","610","45245"
"31808.0","437","33388"
"31685.0","484","35564"
"31137.0","469","35569"
"31834.0","360","26884"
"31572.0","406","30961"
"31939.0","437","32237"
"31476.0","469","36408"
"32132.0","297","22036"
"31020.0","422","31482"
"31386.0","593","45793"
"31145.0","500","37345"
"31368.0","454","33778"
"31144.0","546","41429"
"31032.0","500","37340"
"32091.0","469","35124"
"31671.0","406","31310"
"31382.0","641","47028"
"31287.0","656","49618"
"31244.0","594","44751"
"31138.0","500","37511"
"30847.0","625","46263"
"31158.0","640","48814"
"31328.0","454","34048"
"31056.0","828","62085"
"31636.0","484","37605"
"31225.0","500","36859"
"31021.0","516","39383"
"31420.0","468","34024"
"30661.0","672","51363"
"30284.0","781","58501"
"31786.0","407","31219"
"31482.0","640","47319"
"31193.0","594","45028"
"31799.0","297","22801"
"32116.0","281","21536"
"31069.0","344","25869"
"32411.0","234","17960"
"31448.0","438","32751"
"32168.0","297","22294"
"30636.0","828","62957"
"30797.0","593","44499"
"31250.0","485","36316"
"30951.0","797","60800"
"30866.0","593","43968"
"31206.0","532","39948"
"31577.0","562","41993"
"30931.0","891","66411"
"30615.0","609","46774"
"30739.0","1000","75621"
"31387.0","453","33107"
"32386.0","250","19487"
"31029.0","672","50341"
"31295.0","516","37846"
"31566.0","546","41690"
"31448.0","500","38365"
"30915.0","453","33768"
"31103.0","625","47818"
"31617.0","360","26637"
"31030.0","609","45808"
"31228.0","563","41545"
"30542.0","734","54703"
"30722.0","703","53675"
"30389.0","1031","78138"
"30201.0","719","54173"
"32087.0","313","23581"
"31795.0","390","29690"
"31104.0","531","40909"
"30902.0","766","57992"
"32030.0","375","27444"
"31530.0","547","42228"
"30427.0","937","69985"
"32409.0","375","28317"
"31559.0","407","31726"
"31655.0","453","33511"
"31545.0","609","46566"
"31255.0","531","38103"
"30648.0","735","53911"
"30525.0","1062","80897"
"32260.0","250","18467"
"30803.0","453","34294"
"31173.0","344","26124"
"31514.0","469","35810"
"31079.0","438","34407"
"32136.0","468","35305"
"30955.0","610","46269"
"31916.0","328","25099"
"30307.0","875","66672"
"30554.0","797","60797"
"31866.0","328","24332"
"31103.0","703","53915"
"30985.0","594","45045"
"31416.0","484","36852"
"31130.0","594","44527"
"30552.0","781","58764"
"31405.0","375","27646"
"32051.0","344","27152"
"31384.0","563","43468"
"31777.0","562","42882"
"31700.0","547","40977"
"32226.0","328","24597"
"32396.0","266","19488"
"31522.0","375","28921"
"32239.0","265","20254"
"31829.0","516","38646"
"30724.0","641","47795"
"30723.0","531","40244"
"31971.0","359","27393"
"31087.0","860","65135"
"31009.0","703","52895"
"31412.0","500","37081"
"31273.0","437","33771"
"31149.0","563","42454"
"32730.0","234","16952"
"31396.0","500","38614"
"32706.0","281","19821"
"31261.0","469","36609"
"31407.0","515","40103"
"30152.0","750","56208"
"32054.0","485","36615"
"31480.0","421","31479"
"31708.0","516","39122"
"31472.0","656","50087"
"30497.0","1000","75870"
"31796.0","422","32748"
"31391.0","500","37336"
"32226.0","344","26127"
"30514.0","1156","87429"
"31167.0","625","46774"
"29973.0","875","66983"
"31346.0","344","26123"
"29992.0","828","63095"
"31210.0","562","42311"
"31266.0","485","37085"
"31366.0","531","39670"
"30127.0","828","61564"
"30703.0","500","38447"
"31278.0","484","36577"
"30433.0","750","56461"
"30989.0","453","34885"
"31442.0","563","41969"
"30378.0","515","38364"
"30553.0","985","75190"
"31475.0","390","30201"
"31144.0","532","39390"
"31386.0","484","36138"
"31101.0","578","44226"
"31678.0","578","43492"
"30277.0","531","41165"
"31290.0","579","43026"
"31484.0","421","31984"
"30750.0","1016","78666"
"31001.0","875","64623"
"30499.0","766","58356"
"30649.0","750","56972"
"30017.0","921","69467"
"30902.0","547","40907"
"31552.0","391","29941"
"31893.0","562","42707"
"32033.0","344","25416"
"30637.0","1141","86580"
"32218.0","234","18215"
"31931.0","375","27906"
"32188.0","328","24856"
"30869.0","469","35296"
"32033.0","297","21532"
"30077.0","1156","87831"
"31299.0","469","36061"
"31861.0","312","22803"
"30754.0","531","40142"
"32309.0","281","22036"
"30570.0","906","67690"
"31150.0","438","32748"
"30730.0","828","62071"
"31457.0","438","32774"
"31953.0","312","23633"
"31036.0","406","30716"
"30023.0","1032","78908"
"31531.0","562","42557"
"31366.0","578","43979"
"31000.0","563","42083"
"30822.0","718","55445"
"31814.0","437","33266"
"31116.0","719","54940"
"31460.0","484","37350"
"31297.0","719","54505"
"31805.0","375","27709"
"31351.0","563","41708"
"31905.0","422","32243"
"30670.0","578","43470"
"32008.0","328","25098"
"30170.0","875","66155"
"32188.0","390","29440"
"31154.0","641","48163"
"30167.0","891","67426"
"31947.0","484","36593"
"31673.0","406","30262"
"31447.0","391","29179"
"31583.0","515","39640"
"31673.0","297","23329"
"30659.0","719","53427"
"31562.0","500","37084"
"30952.0","578","44294"
"30787.0","750","56736"
"31637.0","641","47805"
"31220.0","515","38615"
"31266.0","516","38615"
"31707.0","578","44040"
"31109.0","562","42691"
"31518.0","485","36910"
"30805.0","625","47800"
"31613.0","390","28945"
"31880.0","282","21272"
"31587.0","390","29182"
"31219.0","563","42437"
"31168.0","750","57011"
"30930.0","656","48559"
"31658.0","609","45760"
"31364.0","578","43979"
"30069.0","1375","104477"
"30219.0","1016","77628"
"31663.0","312","24363"
"31355.0","671","50352"
"31627.0","360","28165"
"31462.0","703","53410"
"31475.0","437","33256"
"31949.0","391","30027"
"30664.0","531","40143"
"31972.0","375","27394"
"30826.0","625","47798"
"31024.0","485","36321"
"31636.0","593","43458"
"30662.0","469","35865"
"30005.0","1172","89118"
"30933.0","797","61072"
"31129.0","547","41700"
"32037.0","406","30480"
"31874.0","437","33257"
"30737.0","625","47035"
"30144.0","844","62913"
"31237.0","625","48052"
"31889.0","328","23928"
"31451.0","547","42181"
"30966.0","516","39129"
"31773.0","406","30451"
"31217.0","547","42192"
"30856.0","922","70498"
"31332.0","640","47543"
"30411.0","906","68705"
"31763.0","407","30962"
"31488.0","640","48080"
"32301.0","328","25353"
"31076.0","719","53414"
"31331.0","609","47065"
"31579.0","438","31600"
"31160.0","703","53489"
"31595.0","516","38626"
"31344.0","484","36598"
"31178.0","641","48053"
"31236.0","593","45258"
"30982.0","813","61052"
"30867.0","609","47190"
"29815.0","1078","80949"
"31269.0","703","53920"
"31134.0","609","47284"
"30848.0","578","43465"
"31251.0","672","50819"
"30499.0","516","39124"
"31617.0","515","37863"
"31500.0","500","38105"
"30909.0","703","53658"
"31638.0","454","34385"
"31306.0","484","36370"
"31564.0","391","29696"
"30707.0","781","59012"
"30907.0","609","44241"
"32094.0","297","21529"
"31552.0","391","28414"
"32709.0","234","17974"
"30843.0","750","57075"
"30830.0","734","54680"
"31624.0","500","38644"
"31249.0","610","45690"
"29860.0","672","51617"
"30789.0","640","47573"
"31178.0","625","49069"
"31710.0","390","30213"
"31212.0","610","45506"
"31254.0","562","43458"
"31987.0","406","29957"
"31227.0","657","50087"
"31490.0","562","42586"
"30444.0","641","47932"
"31294.0","500","37896"
"31270.0","375","27904"
"31472.0","437","32877"
"31085.0","656","49325"
"31777.0","547","41982"
"32164.0","266","20765"
"31423.0","485","37937"
"30299.0","750","57231"
"31646.0","407","31495"
"31093.0","500","37092"
"30878.0","797","60289"
"31681.0","484","36827"
"31680.0","469","35590"
"31618.0","359","27392"
"30800.0","562","42235"
"31105.0","829","62848"
"30953.0","718","53409"
"31163.0","594","44221"
"30043.0","953","73036"
"31564.0","406","30460"
"31213.0","532","39996"
"31601.0","328","25677"
"31792.0","406","30514"
"31533.0","484","35808"
"31259.0","797","60834"
"31648.0","391","29531"
"31492.0","547","41233"
"31579.0","484","36064"
"31043.0","828","62269"
"31147.0","469","35298"
"31427.0","437","32760"
"30511.0","1110","85031"
"31429.0","484","36015"
"31347.0","656","48824"
"31779.0","422","32014"
"31471.0","328","25877"
"30602.0","578","43464"
"31704.0","313","23057"
"31589.0","609","46130"
"31996.0","391","29181"
"30972.0","484","36351"
"31008.0","828","63092"
"31477.0","547","40655"
"31614.0","453","33880"
"30739.0","719","54681"
"31256.0","562","42695"
"30831.0","703","53327"
"30804.0","657","49407"
"30948.0","797","60562"
"31097.0","484","36880"
"31325.0","625","47283"
"31107.0","531","41161"
"32586.0","297","22039"
"30855.0","578","44123"
"30972.0","547","41783"
"31057.0","656","50346"
"31640.0","500","36826"
"31125.0","547","41692"
"31427.0","625","47040"
"31019.0","859","65133"
"32062.0","375","28309"
"30870.0","594","44478"
"31207.0","406","29942"
"31387.0","360","27660"
"30280.0","640","48080"
"30861.0","781","56468"
"31277.0","438","34022"
"30765.0","875","66960"
"31409.0","640","48361"
"30643.0","625","47287"
"31220.0","610","46787"
"31069.0","765","58093"
"31663.0","375","28669"
"30901.0","547","41671"
"30726.0","750","57243"
"31866.0","438","33398"
"31202.0","485","37349"
"31753.0","375","27911"
"31483.0","672","50976"
"30750.0","812","62328"
"30828.0","578","43459"
"30620.0","750","57251"
"31672.0","500","37394"
"31130.0","484","36831"
"30125.0","1063","80431"
"31175.0","703","52527"
"31108.0","406","29976"
"31474.0","485","36615"
"31128.0","843","64388"
"30991.0","672","50616"
"31065.0","797","59796"
"31409.0","609","46529"
"31795.0","391","29433"
"31033.0","531","39635"
"31270.0","375","27648"
"30946.0","735","55198"
"31847.0","390","29445"
"31875.0","313","23607"
"31189.0","547","41708"
"31079.0","453","33772"
"31003.0","671","50041"
"32183.0","454","30462"
"31502.0","593","45044"
"30965.0","578","43457"
"30179.0","1047","78138"
"32306.0","313","22878"
"31147.0","531","40931"
"30695.0","750","55763"
"30779.0","703","52648"
"30484.0","891","67257"
"30309.0","578","43485"
"30854.0","765","56719"
"31483.0","344","26125"
"30888.0","484","36085"
"31321.0","610","45263"
"30543.0","719","53151"
"31657.0","546","41531"
"32228.0","313","24077"
"31612.0","562","42228"
"30910.0","985","73574"
"31598.0","265","19743"
"31297.0","563","43312"
"31046.0","547","40920"
"31016.0","625","47026"
"30531.0","671","50352"
"32432.0","297","21807"
"30733.0","547","41164"
"30677.0","735","54937"
"30793.0","906","68710"
"31889.0","531","41419"
"30632.0","734","55218"
"31135.0","485","37082"
"31395.0","437","32494"
"31264.0","797","59392"
"31232.0","719","53415"
"30889.0","968","73292"
"30833.0","813","60941"
"31336.0","609","46521"
"31269.0","500","37596"
"32063.0","282","21217"
"31519.0","468","34792"
"31289.0","500","37592"
"31026.0","656","49576"
"30609.0","875","65394"
"31707.0","532","39907"
"31318.0","656","50361"
"30622.0","828","62333"
"31114.0","515","39632"
"31167.0","656","48049"
"31364.0","547","41179"
"30357.0","641","47558"
"30616.0","609","46015"
"31551.0","438","33257"
"30336.0","937","69981"
"31681.0","485","36828"
"31308.0","656","48822"
"31485.0","437","33001"
"30970.0","797","60056"
"31729.0","328","24843"
"30347.0","735","55313"
"31657.0","328","23689"
"31888.0","328","25098"
"31271.0","656","49121"
"31286.0","453","33769"
"31599.0","500","38615"
"31371.0","547","41423"
"32047.0","391","28469"
"30925.0","578","44273"
"31063.0","765","58020"
"31083.0","438","33289"
"31594.0","500","37594"
"31336.0","328","24332"
"30824.0","422","32238"
"31174.0","406","30305"
"32099.0","313","23314"
"31724.0","296","22304"
"31600.0","563","42192"
"31335.0","609","47154"
"30277.0","1031","78403"
"31417.0","485","36615"
"31417.0","562","42439"
"30945.0","625","46784"
"30870.0","563","42698"
"33134.0","250","18377"
"30491.0","750","56210"
"31263.0","453","34540"
"31456.0","515","38724"
"31110.0","563","43778"
"31059.0","578","44125"
"31166.0","687","51629"
"31283.0","563","42953"
"30928.0","562","41930"
"31149.0","531","39888"
"31667.0","438","32245"
"31413.0","422","32397"
"30696.0","859","63607"
"31151.0","500","37850"
"29299.0","844","62614"
"31991.0","422","31993"
"31579.0","531","40155"
"31304.0","578","41673"
"31395.0","547","40661"
"31246.0","453","34533"
"31263.0","594","44542"
"31212.0","547","40786"
"31732.0","344","25606"
"31321.0","562","42964"
"30077.0","875","63615"
"31544.0","563","39896"
"30243.0","781","58772"
"30044.0","687","51618"
"31033.0","344","26374"
"31644.0","375","27935"
"31031.0","531","39740"
"30497.0","672","50633"
"31644.0","375","27664"
"31965.0","531","39848"
"30859.0","594","43721"
"30937.0","906","68968"
"31591.0","485","35810"
"31672.0","500","38682"
"30016.0","890","66406"
"31584.0","610","46781"
"31500.0","500","37604"
"31573.0","359","27669"
"31317.0","531","39640"
"31247.0","735","54938"
"29908.0","734","56009"
"31403.0","578","43798"
"30868.0","500","37090"
"30793.0","938","70919"
"30886.0","421","31217"
"30735.0","797","60295"
"30514.0","594","45241"
"30647.0","641","47563"
"31647.0","359","27765"
"30788.0","531","38866"
"30935.0","500","37343"
"31483.0","500","36667"
"31270.0","703","53154"
"30847.0","844","63932"
"30179.0","1000","75095"
"30099.0","1312","98067"
"31806.0","344","25867"
"31166.0","563","42196"
"30530.0","906","68715"
"31511.0","422","31231"
"30489.0","843","64066"
"31285.0","735","54694"
"31379.0","343","26390"
"31445.0","532","39378"
"31937.0","453","35310"
"31085.0","563","43238"
"30867.0","781","58517"
"32204.0","297","22039"
"30391.0","844","63346"
"31085.0","500","37595"
"31103.0","718","53659"
"30854.0","625","47332"
"31207.0","547","40909"
"31601.0","500","37086"
"30865.0","563","42213"
"31345.0","531","40319"
"30409.0","625","46517"
"31792.0","391","29776"
"30721.0","578","43464"
"31892.0","343","25361"
"31820.0","407","30735"
"31124.0","593","43460"
"31735.0","500","38357"
"30250.0","735","54167"
"32033.0","328","25644"
"31044.0","656","49098"
"31241.0","563","41672"
"30880.0","859","65137"
"31330.0","390","29038"
"31099.0","672","50343"
"31639.0","578","44324"
"31299.0","375","27909"
"31628.0","360","27905"
"31523.0","515","38259"
"31460.0","313","23314"
"30889.0","703","53419"
"30808.0","734","55483"
"31098.0","516","38875"
"31161.0","672","50541"
"31130.0","844","63436"
"30972.0","421","31768"
"31203.0","485","35060"
"30749.0","765","57539"
"30582.0","750","56405"
"31122.0","422","33007"
"31482.0","656","49592"
"32377.0","281","22302"
"31572.0","687","51675"
"31716.0","391","29980"
"30031.0","984","74064"
"31205.0","610","45753"
"31380.0","703","52656"
"30128.0","687","51364"
"30483.0","1000","75096"
"31000.0","391","28268"
"31728.0","312","23332"
"31825.0","313","24185"
"31757.0","422","31221"
"30910.0","422","31753"
"31091.0","703","52658"
"31757.0","390","28944"
"31844.0","391","29225"
"31586.0","266","20517"
"31219.0","578","42980"
"30755.0","688","50605"
"32682.0","234","17751"
"31017.0","625","46516"
"31096.0","453","34550"
"30930.0","594","44221"
"31124.0","484","36333"
"31337.0","313","23825"
"32011.0","422","32510"
"31377.0","531","40665"
"32317.0","266","19744"
"31272.0","750","56229"
"31470.0","375","29196"
"30821.0","562","41457"
"30494.0","1125","85311"
"31589.0","391","29231"
"31751.0","391","29207"
"31752.0","359","27394"
"31773.0","469","35069"
"30846.0","718","54422"
"30535.0","516","38115"
"31515.0","625","46796"
"30782.0","500","38108"
"30475.0","625","47289"
"30629.0","734","55640"
"31422.0","563","42485"
"30289.0","765","57232"
"30508.0","688","51617"
"31467.0","453","33550"
"29697.0","1047","79694"
"31690.0","406","29988"
"31197.0","781","58512"
"31570.0","485","33770"
"30922.0","687","52138"
"32183.0","422","31438"
"30153.0","828","62836"
"30941.0","594","44989"
"31806.0","406","30988"
"31518.0","359","26651"
"31439.0","625","47662"
"31159.0","407","29941"
"30988.0","765","57742"
"30961.0","672","50875"
"31644.0","422","32008"
"31475.0","547","40654"
"31703.0","609","46468"
"31240.0","735","55725"
"31989.0","468","35557"
"32249.0","297","21274"
"31572.0","500","38376"
"31214.0","469","36071"
"31702.0","594","44534"
"30706.0","1046","79443"
"31553.0","610","46012"
"31343.0","437","32749"
"31373.0","578","43770"
"32224.0","360","25863"
"30715.0","656","49072"
"30910.0","578","44227"
"31361.0","484","36571"
"31312.0","407","30198"
"31525.0","468","35079"
"30962.0","688","51125"
"32002.0","250","18723"
"31707.0","594","45264"
"30847.0","500","38101"
"30728.0","609","45241"
"30928.0","625","46317"
"32012.0","250","18980"
"31094.0","562","42998"
"31183.0","532","39425"
"31506.0","406","30460"
"32540.0","328","25139"
"30738.0","766","56971"
"31304.0","703","52673"
"31192.0","609","45010"
"31421.0","484","36325"
"31792.0","391","29712"
"30829.0","750","56783"
"30916.0","437","33002"
"31732.0","422","32264"
"32198.0","297","21288"
"31584.0","531","40402"
"31671.0","407","30230"
"30609.0","796","60118"
"32036.0","313","24340"
"31237.0","516","38618"
"30625.0","984","74318"
"29962.0","781","59013"
"31688.0","547","40924"
"31762.0","359","26644"
"31318.0","313","24076"
"31626.0","515","39657"
"30868.0","500","37337"
"32465.0","313","24394"
"31822.0","594","45304"
"31365.0","672","49597"
"31950.0","375","27909"
"30508.0","1000","76723"
"31471.0","516","39163"
"30779.0","797","60079"
"30815.0","484","36950"
"31121.0","500","37344"
"31410.0","516","38633"
"30955.0","765","57737"
"31829.0","422","31879"
"30978.0","656","49835"
"31519.0","454","34022"
"31630.0","437","32347"
"31844.0","250","19743"
"30794.0","656","49581"
