# Experimental Run Tue Nov 13 20:27:12 CET 2018
Best Score,Run Time Milliseconds,Total Evaluations
"26016.0","1031","65909"
"26329.0","719","44735"
"25931.0","984","62366"
"27137.0","344","21278"
"25778.0","828","53150"
"26561.0","375","23314"
"26257.0","656","41671"
"25801.0","969","60796"
"26166.0","484","30039"
"26853.0","453","28412"
"26147.0","672","42026"
"26069.0","609","39392"
"26087.0","657","39633"
"26221.0","812","51185"
"26420.0","453","29698"
"26101.0","969","60287"
"26146.0","625","39377"
"26846.0","484","31382"
"25921.0","688","43460"
"26375.0","890","54941"
"26247.0","672","43209"
"26322.0","578","36066"
"26340.0","531","34241"
"26923.0","485","30456"
"26507.0","719","45815"
"26776.0","421","26562"
"26671.0","563","34802"
"26240.0","828","52651"
"26072.0","781","47850"
"26618.0","469","29293"
"26466.0","562","35557"
"26545.0","750","48069"
"26264.0","563","35055"
"26812.0","344","22293"
"26777.0","531","34039"
"25479.0","938","59278"
"27058.0","437","27685"
"26335.0","918","58000"
"26670.0","484","31763"
"26624.0","547","33767"
"26074.0","518","31986"
"26043.0","703","44222"
"26836.0","562","35208"
"26582.0","672","42443"
"26026.0","750","47567"
"26387.0","922","58756"
"26605.0","609","38299"
"26499.0","766","48822"
"26393.0","687","43202"
"26197.0","656","40690"
"26138.0","657","41930"
"26689.0","687","40920"
"26529.0","563","35553"
"26385.0","656","41047"
"26018.0","719","45242"
"25618.0","625","39632"
"26358.0","484","30716"
"26194.0","812","50863"
"25980.0","891","56464"
"26528.0","496","30961"
"26173.0","804","51119"
"26909.0","375","23316"
"26576.0","438","27149"
"27231.0","281","18245"
"25635.0","1313","82475"
"26412.0","422","27176"
"25765.0","1141","71808"
"26239.0","703","43716"
"26430.0","656","41947"
"26110.0","703","44734"
"27061.0","281","18466"
"26511.0","750","46551"
"27151.0","406","25124"
"26518.0","594","37854"
"26276.0","766","48329"
"26227.0","609","38132"
"26932.0","469","29461"
"26075.0","875","55783"
"27190.0","250","16188"
"26292.0","625","38866"
"26218.0","484","27391"
"25929.0","844","50344"
"26909.0","562","35518"
"26115.0","750","47287"
"25372.0","906","56978"
"26511.0","610","38616"
"26542.0","625","39914"
"27006.0","562","35319"
"26329.0","703","44592"
"26483.0","500","30723"
"26843.0","516","32121"
"25860.0","984","62327"
"27250.0","344","21527"
"26469.0","516","32237"
"26115.0","765","48305"
"26186.0","516","32265"
"26361.0","625","38986"
"26068.0","797","50604"
"26262.0","718","46006"
"26586.0","610","37592"
"27252.0","250","15924"
"26618.0","421","25863"
"26399.0","563","35557"
"26773.0","562","35615"
"26415.0","719","45697"
"27060.0","453","28166"
"25947.0","719","45755"
"27030.0","328","20782"
"25427.0","828","51876"
"26469.0","453","28419"
"26600.0","375","23363"
"25700.0","969","61307"
"25765.0","781","48308"
"26330.0","781","48816"
"25467.0","594","38104"
"26111.0","406","25606"
"26599.0","438","28711"
"26712.0","656","40952"
"25862.0","843","52670"
"26475.0","813","51122"
"26642.0","453","29180"
"26219.0","844","53475"
"26610.0","469","29437"
"26594.0","781","49359"
"25799.0","625","39655"
"26127.0","750","48053"
"26287.0","875","55208"
"26577.0","625","39481"
"26673.0","562","35041"
"25953.0","984","56975"
"26680.0","610","31730"
"26559.0","515","28412"
"27090.0","438","23826"
"26828.0","562","28193"
"26557.0","610","36061"
"26464.0","578","35863"
"26551.0","500","30715"
"26805.0","609","34065"
"26547.0","391","19998"
"26900.0","547","29571"
"26384.0","1281","75231"
"26111.0","719","45249"
"25928.0","515","33001"
"26294.0","719","44228"
"26399.0","375","23062"
"26536.0","578","36598"
"26720.0","469","29943"
"26566.0","609","38356"
"25672.0","922","57737"
"26653.0","500","31727"
"26303.0","484","30877"
"26294.0","562","35308"
"26657.0","594","37381"
"26743.0","438","27940"
"25786.0","1109","70234"
"26721.0","531","33280"
"26636.0","469","27140"
"26800.0","546","34021"
"26482.0","625","38873"
"26324.0","766","48818"
"25981.0","969","60798"
"26684.0","593","37617"
"26395.0","532","33306"
"26380.0","593","36583"
"26378.0","516","33265"
"26408.0","500","31230"
"26509.0","562","35111"
"26615.0","516","32492"
"25654.0","984","62583"
"26180.0","703","43714"
"26188.0","875","55004"
"26444.0","782","48305"
"26352.0","531","32752"
"26023.0","687","43464"
"26852.0","469","28687"
"26408.0","734","46517"
"26774.0","500","31242"
"26398.0","1047","66063"
"26023.0","938","59024"
"25893.0","1015","63352"
"27008.0","313","20005"
"25831.0","797","49839"
"26520.0","515","32077"
"26233.0","532","33622"
"26879.0","359","23110"
"26634.0","641","40538"
"25908.0","968","61500"
"26106.0","688","42691"
"26409.0","625","39635"
"26516.0","937","59852"
"25704.0","969","60805"
"26836.0","500","32098"
"26442.0","750","47134"
"26472.0","531","33371"
"25823.0","1156","72545"
"27011.0","328","20765"
"26304.0","735","46678"
"25475.0","875","55087"
"26499.0","625","39921"
"26127.0","937","59594"
"26183.0","688","42997"
"25680.0","1046","66669"
"26873.0","438","26371"
"26625.0","469","28976"
"26123.0","1000","62378"
"25841.0","843","53917"
"26635.0","485","29694"
"26218.0","843","53702"
"26766.0","469","28736"
"25782.0","797","50598"
"26568.0","547","34048"
"26493.0","375","22824"
"26611.0","625","39753"
"27066.0","234","14899"
"26125.0","735","46311"
"26887.0","484","29432"
"26035.0","594","37336"
"25970.0","968","62102"
"26492.0","547","34542"
"26532.0","391","24591"
"26546.0","765","46780"
"26438.0","797","51170"
"26594.0","453","29432"
"27014.0","500","32034"
"25886.0","1031","65388"
"26920.0","391","24391"
"26818.0","390","24078"
"26575.0","610","38106"
"26676.0","547","34914"
"26530.0","359","22292"
"26462.0","375","24117"
"26028.0","562","35340"
"26869.0","438","27932"
"26741.0","422","26385"
"26321.0","640","40002"
"26384.0","750","47084"
"26678.0","516","32019"
"26674.0","500","31761"
"25910.0","1031","65036"
"25983.0","953","60295"
"26223.0","1110","70168"
"26692.0","437","27478"
"26493.0","531","33005"
"26257.0","391","24851"
"27056.0","375","23323"
"26713.0","609","37881"
"26638.0","594","37501"
"26351.0","719","45284"
"26132.0","672","42746"
"26795.0","359","22944"
"26192.0","672","41170"
"26117.0","406","26120"
"26413.0","469","29528"
"26963.0","531","33444"
"25749.0","797","49838"
"25962.0","1328","83747"
"26406.0","766","48049"
"27011.0","421","26470"
"26648.0","500","31229"
"26735.0","422","26634"
"26482.0","735","45914"
"26279.0","687","43987"
"26585.0","531","33053"
"26042.0","735","45817"
"26758.0","453","28679"
"26370.0","609","39431"
"26934.0","328","20770"
"26455.0","422","26641"
"26032.0","578","36129"
"26442.0","422","26883"
"26072.0","765","47847"
"26780.0","469","30452"
"25871.0","953","60803"
"26607.0","406","24591"
"26132.0","1094","68969"
"26420.0","703","44478"
"25763.0","735","45751"
"26320.0","812","51916"
"26294.0","641","39977"
"26610.0","546","34791"
"27226.0","375","24170"
"26296.0","641","40913"
"26087.0","843","53656"
"27190.0","422","26117"
"26864.0","422","27395"
"26667.0","500","32097"
"26087.0","547","34034"
"26409.0","562","35303"
"26499.0","750","48099"
"26636.0","672","42198"
"26039.0","813","51384"
"26931.0","343","21667"
"26502.0","500","31492"
"26587.0","516","32750"
"26353.0","656","40906"
"26347.0","735","46292"
"26713.0","609","37881"
"26725.0","406","26117"
"25982.0","672","42780"
"26108.0","765","48868"
"27523.0","266","16941"
"26464.0","531","32819"
"26340.0","688","43670"
"25475.0","859","54004"
"26282.0","500","31929"
"26444.0","390","25862"
"26300.0","453","27397"
"26859.0","407","26147"
"26186.0","640","40398"
"26042.0","641","39891"
"26103.0","1297","81199"
"26528.0","546","33257"
"26417.0","610","39379"
"26971.0","344","21527"
"26438.0","593","37095"
"26458.0","578","36888"
"27037.0","532","33262"
"27179.0","343","20765"
"27052.0","344","21782"
"26711.0","609","39266"
"26156.0","844","53442"
"26726.0","562","35066"
"26403.0","688","43463"
"26639.0","453","28163"
"26205.0","687","44024"
"25872.0","797","50102"
"26815.0","359","22294"
"26824.0","500","30997"
"26309.0","735","46772"
"27059.0","484","30041"
"26474.0","594","37850"
"26769.0","484","30198"
"26940.0","344","22317"
"25879.0","859","54708"
"26671.0","500","31518"
"26164.0","578","37010"
"26287.0","609","38379"
"25625.0","719","45498"
"26037.0","750","47585"
"26360.0","406","26118"
"26142.0","719","45499"
"25628.0","1047","66152"
"27031.0","375","24078"
"26729.0","500","30963"
"26667.0","531","33526"
"26069.0","765","48816"
"26661.0","547","35132"
"26331.0","484","29952"
"25806.0","1141","72032"
"26592.0","484","30451"
"26301.0","563","36064"
"26437.0","640","40405"
"26355.0","422","26885"
"26772.0","500","31862"
"25769.0","718","46264"
"26379.0","563","34533"
"25798.0","1312","83628"
"27024.0","266","16938"
"26915.0","469","29182"
"26349.0","906","58158"
"26831.0","328","21288"
"26674.0","406","25102"
"26009.0","687","43464"
"26282.0","703","44229"
"26337.0","813","51132"
"26473.0","547","33527"
"26873.0","390","24586"
"26349.0","750","46829"
"26585.0","469","29465"
"26953.0","469","29701"
"26460.0","750","46267"
"26125.0","859","54423"
"26156.0","797","50854"
"26426.0","703","43711"
"26115.0","500","31513"
"25953.0","625","39125"
"26957.0","547","34393"
"25797.0","578","36319"
"25493.0","1188","74333"
"26616.0","421","27069"
"26535.0","547","34878"
"26566.0","375","22806"
"25584.0","531","33784"
"26579.0","610","37605"
"26263.0","578","37393"
"25510.0","453","28673"
"26134.0","656","41298"
"26246.0","578","36061"
"26587.0","578","36571"
"26322.0","938","58582"
"27291.0","281","17447"
"26186.0","734","46404"
"26233.0","594","37091"
"26465.0","922","58430"
"26465.0","390","23590"
"26451.0","688","42755"
"26582.0","422","26371"
"26148.0","812","51364"
"26443.0","469","28666"
"26637.0","578","36579"
"27189.0","297","18789"
"27089.0","390","24349"
"26145.0","891","56980"
"25540.0","1187","73840"
"26483.0","844","53414"
"26376.0","969","61853"
"26530.0","422","26885"
"26348.0","672","42621"
"25986.0","1016","65422"
"26370.0","609","37337"
"26793.0","625","37662"
"26541.0","641","40610"
"26704.0","453","28431"
"26671.0","531","33520"
"26091.0","844","52894"
"26756.0","562","35310"
"26447.0","469","28675"
"26514.0","484","31220"
"26378.0","703","43983"
"26985.0","391","24434"
"26595.0","593","37617"
"26072.0","500","32071"
"26570.0","594","37083"
"26299.0","610","38121"
"26897.0","578","36582"
"26542.0","734","46208"
"27108.0","406","25877"
"26326.0","781","48332"
"26565.0","547","33878"
"26810.0","391","24383"
"26587.0","562","35552"
"26727.0","516","32422"
"26792.0","516","33012"
"26728.0","547","34793"
"25708.0","984","62604"
"25982.0","829","52127"
"26469.0","421","27145"
"26169.0","547","33825"
"25966.0","781","49014"
"26384.0","516","33002"
"26320.0","703","45250"
"26538.0","656","40997"
"25826.0","922","59030"
"25988.0","719","44736"
"26190.0","640","41416"
"26365.0","547","34606"
"25982.0","1093","68963"
"25597.0","625","39632"
"26422.0","672","41176"
"26027.0","641","40408"
"26474.0","844","54168"
"26327.0","641","41243"
"26477.0","422","26120"
"26786.0","468","28958"
"26214.0","703","44738"
"26040.0","610","38357"
"26691.0","594","36577"
"26608.0","656","41844"
"26546.0","469","28933"
"26299.0","734","46537"
"26259.0","812","51122"
"25742.0","1157","73054"
"26788.0","562","35042"
"25855.0","938","59524"
"26453.0","562","35150"
"26826.0","359","23090"
"26261.0","891","55517"
"27090.0","437","27947"
"25780.0","938","59269"
"26274.0","437","27680"
"27218.0","329","19999"
"26237.0","687","43989"
"26685.0","578","35811"
"26457.0","656","41672"
"27103.0","485","30473"
"26792.0","468","30053"
"25978.0","1063","66663"
"27012.0","453","28702"
"27081.0","516","31895"
"25424.0","1328","83751"
"26526.0","531","32748"
"25512.0","1031","65902"
"26772.0","547","33919"
"26610.0","516","30968"
"26540.0","843","52894"
"26523.0","563","35552"
"26098.0","922","58523"
"26489.0","562","34283"
"26464.0","406","26129"
"26623.0","500","31427"
"26236.0","672","42185"
"27271.0","344","22292"
"26735.0","421","27651"
"25719.0","1141","71766"
"26195.0","687","42692"
"26692.0","625","39420"
"27219.0","266","16180"
"26382.0","719","45755"
"27287.0","406","25610"
"26093.0","906","56250"
"26134.0","719","46018"
"26108.0","547","34534"
"26478.0","578","36085"
"26100.0","797","50413"
"26494.0","625","38889"
"26289.0","375","23662"
"26275.0","625","38901"
"26063.0","687","42439"
"27038.0","391","24880"
"25859.0","859","54204"
"26706.0","531","33513"
"26106.0","938","58902"
"26180.0","500","31219"
"26375.0","469","29941"
"26912.0","469","29562"
"25985.0","953","60042"
"25986.0","641","40676"
"25645.0","812","50864"
"26763.0","516","31984"
"25711.0","953","60070"
"26931.0","312","19491"
"25841.0","1110","69213"
"26401.0","718","45254"
"26488.0","688","42695"
"26025.0","890","56237"
"25832.0","610","39380"
"27004.0","547","33266"
"26906.0","609","38178"
"26808.0","562","36435"
"26433.0","657","41237"
"26741.0","515","32236"
"26566.0","703","43731"
"25930.0","922","58253"
"26709.0","641","40442"
"26278.0","672","41678"
"25700.0","1219","77375"
"26043.0","937","59019"
"26731.0","454","28077"
"26244.0","750","47864"
"26098.0","968","61307"
"26947.0","563","34798"
"26554.0","515","32294"
"26508.0","625","39633"
"27126.0","422","26904"
"26379.0","500","32248"
"26563.0","547","34076"
"26015.0","1172","75090"
"26006.0","656","40190"
"25219.0","1140","70706"
"25913.0","797","50429"
"26859.0","391","25110"
"25888.0","672","42441"
"25773.0","703","43726"
"26070.0","609","37850"
"26005.0","1203","76636"
"26256.0","906","56987"
"26493.0","641","40494"
"26755.0","547","35049"
"26595.0","391","25656"
"26226.0","1063","67228"
"26336.0","1062","66931"
"26314.0","703","44477"
"26973.0","516","33032"
"26732.0","437","27662"
"26453.0","531","33669"
"26679.0","344","22085"
"27179.0","344","20766"
"25888.0","1000","63350"
"26531.0","765","48812"
"26348.0","844","52187"
"26293.0","578","37081"
"26774.0","578","36831"
"26711.0","579","35937"
"26912.0","375","23821"
"26220.0","718","46008"
"26642.0","453","28679"
"26861.0","422","27205"
"26069.0","704","45497"
"26344.0","844","54182"
"26107.0","562","35045"
"26840.0","563","35551"
"26490.0","609","38405"
"26316.0","688","43203"
"26089.0","500","31471"
"26949.0","484","29718"
"26653.0","625","38102"
"26021.0","1016","64126"
"26305.0","531","33603"
"26367.0","781","50114"
"26342.0","656","41741"
"26512.0","437","26883"
"26451.0","625","39650"
"26251.0","844","53691"
"26505.0","406","25351"
"26649.0","469","29431"
"26856.0","438","27956"
"27007.0","328","20017"
"26566.0","734","46008"
"27121.0","359","23137"
"26549.0","437","27954"
"26443.0","579","35813"
"26579.0","421","26381"
"26258.0","532","34030"
"26411.0","860","54763"
"26255.0","812","51916"
"25729.0","937","60289"
"26778.0","641","39886"
"26643.0","515","32238"
"26851.0","438","28183"
"26793.0","625","38362"
"26379.0","375","24589"
"26462.0","781","48565"
"26237.0","703","44738"
"26409.0","375","23822"
"26563.0","578","36194"
"26270.0","547","34804"
"26236.0","953","59275"
"27194.0","375","23821"
"25978.0","688","43863"
"25777.0","1281","81196"
"26343.0","641","40909"
"26216.0","875","55953"
"26121.0","719","45411"
"26792.0","390","24688"
"26018.0","1125","71525"
"25645.0","938","60144"
"26617.0","609","37591"
"25999.0","703","43747"
"27249.0","344","22848"
"26403.0","891","57267"
"27001.0","531","33550"
"25622.0","1047","66406"
"26640.0","531","33523"
"25692.0","734","45776"
"27175.0","266","16171"
"27224.0","281","17705"
"26132.0","734","46013"
"26869.0","422","27402"
"26445.0","641","40421"
"26291.0","594","37359"
"26217.0","562","35563"
"26569.0","500","31488"
"25286.0","656","40909"
"25443.0","782","49323"
"26858.0","421","26180"
"26225.0","688","42266"
"26292.0","734","47027"
"25994.0","1094","66931"
"25931.0","1047","65439"
"26180.0","765","47791"
"26346.0","578","35827"
"26152.0","641","41453"
"26543.0","656","41437"
"26465.0","516","32237"
"26885.0","515","32238"
"26705.0","594","37413"
"26722.0","391","25255"
"25950.0","797","49831"
"26109.0","859","53697"
"26932.0","484","30706"
"27174.0","344","20765"
"26337.0","750","47386"
"26545.0","750","47803"
"26895.0","453","28206"
"26097.0","891","55960"
"26738.0","375","23057"
"26714.0","484","31006"
"27025.0","406","24875"
"25485.0","907","56474"
"25979.0","1000","62844"
"25814.0","828","52133"
"26510.0","500","32248"
"25585.0","796","49832"
"25988.0","1157","73099"
"26409.0","531","34276"
"26670.0","578","36071"
"26886.0","375","24263"
"26691.0","391","24119"
"26977.0","484","31150"
"26502.0","812","50597"
"26486.0","422","27392"
"26704.0","453","28262"
"26351.0","610","38374"
"26486.0","703","43535"
"26396.0","687","44625"
"26792.0","422","25869"
"27028.0","328","20515"
"26604.0","610","39378"
"27045.0","422","27017"
"26937.0","453","28693"
"26618.0","532","32779"
"25822.0","874","54680"
"26278.0","782","49852"
"26222.0","547","34789"
"25847.0","687","43218"
"26312.0","672","43233"
"26667.0","672","40432"
"26313.0","547","34803"
"26870.0","421","26168"
"26109.0","547","34293"
"26546.0","516","31986"
"24942.0","766","48302"
"26582.0","515","32510"
"27295.0","297","18474"
"25459.0","1250","79476"
"26677.0","531","33514"
"25951.0","641","39887"
"26554.0","515","32645"
"26526.0","391","24079"
"25882.0","906","57393"
"26009.0","656","41425"
"26521.0","579","36061"
"26627.0","515","33004"
"26421.0","813","50374"
"26521.0","609","38621"
"25958.0","1156","73105"
"26381.0","531","33420"
"25815.0","672","42438"
"26450.0","563","35612"
"26344.0","672","40745"
"27031.0","375","21020"
"25939.0","890","56787"
"26626.0","453","27902"
"26751.0","453","29195"
"25981.0","719","45541"
"26033.0","688","42952"
"26161.0","593","36830"
"25774.0","735","47027"
"26097.0","484","29985"
"26790.0","531","33808"
"26494.0","578","35845"
"26306.0","782","49322"
"26046.0","671","42191"
"26310.0","672","42187"
"25507.0","1016","63939"
"26565.0","500","31509"
"26662.0","578","36571"
"26122.0","1031","64880"
"26540.0","562","35113"
"26422.0","563","35309"
"26518.0","562","36364"
"25693.0","1172","73036"
"26195.0","578","37391"
"26205.0","610","37597"
"26423.0","625","39645"
"26832.0","453","27925"
"26186.0","687","43718"
"26695.0","609","38405"
