# Experimental Run Tue Nov 13 20:58:19 CET 2018
Best Score,Run Time Milliseconds,Total Evaluations
"1247.0","406","109200"
"1415.0","235","64876"
"1289.0","375","101087"
"1363.0","281","79162"
"1244.0","375","101987"
"1443.0","203","55740"
"1407.0","219","58307"
"1355.0","250","68021"
"1306.0","437","118940"
"1354.0","235","65389"
"1477.0","140","35551"
"1477.0","188","48628"
"1426.0","203","54945"
"1500.0","125","34278"
"1511.0","109","32026"
"1432.0","188","51616"
"1492.0","78","22295"
"1358.0","281","76200"
"1322.0","313","82750"
"1379.0","171","49876"
"1329.0","297","78140"
"1215.0","469","126331"
"1442.0","219","61568"
"1406.0","234","63859"
"1350.0","250","68959"
"1474.0","172","41164"
"1422.0","234","66415"
"1406.0","266","70487"
"1450.0","156","46083"
"1366.0","250","64177"
"1325.0","266","70039"
"1302.0","422","116934"
"1301.0","281","75079"
"1261.0","359","97264"
"1324.0","313","86812"
"1361.0","218","58763"
"1325.0","313","82511"
"1369.0","250","69978"
"1492.0","141","38639"
"1245.0","437","116685"
"1236.0","516","139449"
"1512.0","125","34167"
"1424.0","187","48893"
"1312.0","266","72783"
"1356.0","297","74078"
"1384.0","234","62838"
"1422.0","172","43715"
"1375.0","219","61561"
"1380.0","265","71778"
"1405.0","235","62101"
"1311.0","218","59267"
"1312.0","344","91418"
"1517.0","125","31985"
"1271.0","500","136285"
"1466.0","172","48822"
"1430.0","219","61591"
"1354.0","250","65131"
"1341.0","218","60040"
"1255.0","344","93031"
"1423.0","172","48058"
"1489.0","125","35054"
"1451.0","172","43713"
"1508.0","125","35808"
"1393.0","250","64635"
"1499.0","109","31216"
"1531.0","110","29180"
"1433.0","140","39255"
"1301.0","250","67939"
"1297.0","297","79934"
"1373.0","266","74945"
"1427.0","218","58027"
"1304.0","282","75636"
"1437.0","172","48054"
"1396.0","203","53925"
"1252.0","312","86557"
"1522.0","125","31989"
"1279.0","313","85277"
"1384.0","281","77885"
"1369.0","172","46802"
"1491.0","125","31981"
"1509.0","156","42703"
"1458.0","125","34068"
"1307.0","312","83027"
"1384.0","188","50652"
"1404.0","187","53401"
"1456.0","188","49258"
"1328.0","265","72028"
"1242.0","344","93437"
"1363.0","250","67041"
"1206.0","422","115118"
"1408.0","234","62585"
"1281.0","422","112434"
"1333.0","297","81196"
"1302.0","453","125056"
"1252.0","375","102628"
"1324.0","328","87332"
"1349.0","250","66459"
"1269.0","406","112827"
"1372.0","203","55189"
"1431.0","188","49354"
"1417.0","219","59266"
"1347.0","218","59278"
"1351.0","297","81780"
"1372.0","219","57252"
"1212.0","469","127102"
"1387.0","172","45498"
"1303.0","281","76359"
"1370.0","359","98545"
"1412.0","203","55195"
"1278.0","391","102872"
"1445.0","125","35806"
"1359.0","375","102904"
"1299.0","359","95747"
"1351.0","235","63350"
"1470.0","156","43730"
"1346.0","219","58505"
"1473.0","156","41795"
"1301.0","297","79441"
"1333.0","312","89116"
"1440.0","219","55712"
"1364.0","234","66670"
"1332.0","250","66161"
"1409.0","188","52224"
"1324.0","406","108493"
"1352.0","250","72866"
"1322.0","343","95497"
"1279.0","375","101109"
"1393.0","235","61819"
"1373.0","187","51363"
"1362.0","266","70488"
"1440.0","141","40656"
"1497.0","156","39886"
"1359.0","219","60803"
"1504.0","218","58887"
"1292.0","453","123017"
"1314.0","328","88336"
"1332.0","266","72605"
"1430.0","188","48466"
"1313.0","265","76020"
"1419.0","172","45274"
"1370.0","203","57235"
"1451.0","141","37855"
"1301.0","328","86050"
"1289.0","234","66407"
"1402.0","250","67682"
"1306.0","313","85545"
"1352.0","281","77629"
"1380.0","172","45498"
"1464.0","203","51880"
"1382.0","281","76863"
"1564.0","110","31312"
"1385.0","312","86601"
"1413.0","250","67198"
"1321.0","359","98282"
"1466.0","188","46541"
"1348.0","266","69220"
"1443.0","218","61074"
"1381.0","328","86297"
"1340.0","329","87380"
"1320.0","312","80970"
"1288.0","297","82225"
"1436.0","172","46038"
"1307.0","312","82508"
"1378.0","281","74320"
"1348.0","297","81453"
"1422.0","188","51883"
"1339.0","250","66667"
"1432.0","219","59041"
"1393.0","203","52385"
"1295.0","390","102416"
"1443.0","157","44314"
"1276.0","421","110015"
"1398.0","266","74056"
"1354.0","250","66482"
"1457.0","141","35319"
"1489.0","140","39414"
"1492.0","157","43733"
"1379.0","265","70781"
"1352.0","265","73838"
"1335.0","282","74844"
"1411.0","187","50854"
"1421.0","234","63636"
"1277.0","344","91653"
"1281.0","297","81710"
"1373.0","297","80023"
"1311.0","359","97010"
"1403.0","188","53170"
"1331.0","297","76102"
"1399.0","218","61387"
"1484.0","188","46771"
"1503.0","172","47558"
"1378.0","234","63407"
"1392.0","203","56974"
"1420.0","141","36323"
"1313.0","234","60035"
"1539.0","125","34793"
"1282.0","250","65418"
"1326.0","297","80435"
"1354.0","250","70490"
"1318.0","297","77983"
"1398.0","250","67692"
"1457.0","156","43464"
"1355.0","250","66662"
"1287.0","266","75333"
"1273.0","484","124556"
"1360.0","281","79671"
"1387.0","266","69469"
"1299.0","297","76880"
"1380.0","172","46273"
"1414.0","172","50201"
"1262.0","406","105187"
"1384.0","219","59014"
"1344.0","296","81266"
"1290.0","438","121504"
"1367.0","203","52158"
"1369.0","203","59270"
"1459.0","188","50227"
"1369.0","328","89615"
"1324.0","266","74142"
"1388.0","266","71766"
"1448.0","203","56207"
"1375.0","328","85471"
"1449.0","156","43716"
"1473.0","141","39129"
"1382.0","234","61893"
"1420.0","156","44731"
"1370.0","266","73291"
"1333.0","328","87579"
"1336.0","297","77635"
"1233.0","484","132247"
"1415.0","172","47034"
"1364.0","235","63352"
"1422.0","234","61604"
"1452.0","109","30452"
"1393.0","203","53430"
"1358.0","313","87012"
"1319.0","328","87899"
"1321.0","281","77372"
"1335.0","266","69743"
"1257.0","437","120215"
"1456.0","172","43984"
"1464.0","235","63606"
"1519.0","140","35613"
"1433.0","219","60588"
"1402.0","203","54175"
"1374.0","266","74344"
"1311.0","343","91849"
"1378.0","250","66153"
"1322.0","500","133989"
"1375.0","313","87086"
"1416.0","203","56719"
"1475.0","141","37082"
"1255.0","453","122506"
"1424.0","297","77695"
"1359.0","234","63893"
"1312.0","344","93970"
"1271.0","343","91400"
"1369.0","157","44480"
"1323.0","359","98283"
"1477.0","141","37349"
"1380.0","218","57997"
"1398.0","282","77628"
"1351.0","234","61052"
"1559.0","125","36586"
"1326.0","359","96509"
"1403.0","235","64878"
"1361.0","234","63375"
"1355.0","328","89127"
"1297.0","297","80495"
"1341.0","266","72299"
"1316.0","390","103643"
"1337.0","328","88872"
"1413.0","219","62172"
"1449.0","188","48817"
"1319.0","312","86090"
"1399.0","235","60298"
"1486.0","156","44734"
"1341.0","218","61055"
"1440.0","188","50601"
"1335.0","281","74835"
"1334.0","328","86109"
"1297.0","313","84002"
"1425.0","265","71507"
"1412.0","219","60550"
"1385.0","188","49601"
"1469.0","156","42948"
"1404.0","250","67496"
"1527.0","141","35299"
"1317.0","328","92428"
"1387.0","141","42437"
"1537.0","125","30003"
"1425.0","109","29439"
"1338.0","282","78670"
"1326.0","281","72300"
"1304.0","359","100584"
"1325.0","313","83449"
"1385.0","234","63200"
"1405.0","281","75084"
"1351.0","266","73305"
"1441.0","187","50596"
"1347.0","313","84840"
"1402.0","250","65943"
"1346.0","250","68450"
"1364.0","234","66152"
"1406.0","172","44648"
"1322.0","250","66004"
"1425.0","141","37595"
"1457.0","172","47553"
"1339.0","265","73189"
"1351.0","281","72532"
"1340.0","313","83764"
"1356.0","328","86723"
"1320.0","281","75339"
"1319.0","250","69232"
"1330.0","188","49329"
"1411.0","218","60034"
"1360.0","266","70490"
"1282.0","422","115624"
"1423.0","187","50610"
"1442.0","172","46268"
"1374.0","235","61565"
"1371.0","343","94974"
"1301.0","485","129395"
"1306.0","328","92930"
"1385.0","250","65169"
"1330.0","219","57785"
"1428.0","125","35821"
"1279.0","328","89866"
"1246.0","375","100467"
"1420.0","140","40651"
"1490.0","125","33009"
"1307.0","297","79922"
"1398.0","172","46520"
"1347.0","297","83332"
"1342.0","281","73304"
"1305.0","359","100600"
"1238.0","407","109510"
"1331.0","297","81738"
"1294.0","312","79940"
"1415.0","156","44085"
"1246.0","438","108074"
"1474.0","172","42377"
"1364.0","234","65168"
"1339.0","328","90631"
"1360.0","297","77118"
"1341.0","328","92933"
"1404.0","188","51107"
"1444.0","156","40147"
"1352.0","297","81971"
"1316.0","422","112323"
"1443.0","171","45575"
"1264.0","329","92185"
"1358.0","250","67017"
"1385.0","203","51875"
"1478.0","140","39127"
"1297.0","422","117661"
"1371.0","219","57494"
"1350.0","359","95731"
"1398.0","250","69479"
"1332.0","266","71510"
"1305.0","187","53941"
"1331.0","297","80548"
"1584.0","94","24335"
"1385.0","234","59531"
"1319.0","266","71506"
"1358.0","218","59271"
"1357.0","235","65239"
"1318.0","328","86042"
"1306.0","406","112068"
"1423.0","203","52894"
"1363.0","281","77882"
"1487.0","141","36442"
"1398.0","203","54935"
"1424.0","203","55199"
"1501.0","110","28516"
"1408.0","140","38616"
"1470.0","219","56229"
"1353.0","234","66153"
"1424.0","203","54005"
"1396.0","188","50855"
"1324.0","297","81198"
"1258.0","344","96293"
"1314.0","265","70506"
"1315.0","297","80690"
"1345.0","313","84804"
"1513.0","125","31476"
"1377.0","203","52387"
"1370.0","265","73336"
"1431.0","188","48811"
"1424.0","187","52400"
"1323.0","375","99398"
"1413.0","219","58782"
"1404.0","219","60806"
"1287.0","468","126096"
"1470.0","125","34532"
"1371.0","282","73848"
"1375.0","281","78905"
"1322.0","328","86967"
"1336.0","359","94399"
"1440.0","157","44088"
"1369.0","203","55698"
"1531.0","109","26143"
"1411.0","219","57742"
"1294.0","344","95737"
"1379.0","218","61318"
"1441.0","157","42784"
"1364.0","250","67426"
"1288.0","421","114367"
"1406.0","204","54452"
"1455.0","140","36579"
"1346.0","235","65897"
"1314.0","312","84270"
"1352.0","234","62593"
"1363.0","266","72526"
"1383.0","234","61054"
"1357.0","235","63391"
"1360.0","250","66185"
"1387.0","203","55244"
"1409.0","219","60038"
"1365.0","297","79996"
"1413.0","203","56733"
"1278.0","343","93712"
"1369.0","219","60031"
"1273.0","422","115119"
"1443.0","141","37420"
"1345.0","265","72038"
"1315.0","328","90160"
"1394.0","297","79158"
"1457.0","172","47317"
"1318.0","281","74328"
"1361.0","282","74845"
"1375.0","218","58785"
"1382.0","266","75077"
"1422.0","219","58902"
"1396.0","203","54437"
"1316.0","406","109573"
"1485.0","172","40919"
"1502.0","140","37340"
"1324.0","344","94462"
"1474.0","172","46013"
"1427.0","188","51898"
"1365.0","250","64413"
"1435.0","171","49440"
"1399.0","282","72359"
"1342.0","281","79679"
"1374.0","297","75080"
"1321.0","344","94285"
"1406.0","234","66446"
"1373.0","266","69496"
"1448.0","218","59522"
"1458.0","188","52136"
"1387.0","250","66152"
"1425.0","172","50646"
"1440.0","140","37372"
"1467.0","156","39886"
"1468.0","141","38655"
"1283.0","250","69977"
"1395.0","297","77658"
"1423.0","203","56718"
"1436.0","203","56242"
"1420.0","219","56803"
"1404.0","234","67465"
"1456.0","125","32002"
"1222.0","547","148519"
"1337.0","297","82630"
"1363.0","250","67455"
"1370.0","250","69804"
"1334.0","250","65135"
"1270.0","375","104709"
"1291.0","391","104742"
"1480.0","125","30509"
"1259.0","375","101616"
"1338.0","328","89676"
"1398.0","172","48311"
"1473.0","187","50891"
"1303.0","391","104665"
"1265.0","359","96763"
"1307.0","250","68464"
"1385.0","250","67196"
"1386.0","250","68501"
"1298.0","344","94881"
"1393.0","203","55707"
"1305.0","422","113587"
"1393.0","218","57602"
"1392.0","188","50607"
"1394.0","125","35050"
"1425.0","187","47793"
"1473.0","125","34788"
"1483.0","141","35806"
"1477.0","156","43217"
"1357.0","219","61068"
"1427.0","188","52136"
"1265.0","531","145230"
"1263.0","406","108388"
"1436.0","234","61859"
"1416.0","203","55740"
"1402.0","204","51133"
"1397.0","203","51711"
"1428.0","156","43968"
"1395.0","250","64660"
"1377.0","219","59021"
"1245.0","297","80432"
"1348.0","312","86345"
"1409.0","219","60286"
"1383.0","203","54174"
"1349.0","281","76216"
"1421.0","156","40400"
"1598.0","63","17957"
"1447.0","203","55463"
"1314.0","313","85022"
"1285.0","281","77379"
"1351.0","250","66160"
"1471.0","156","39122"
"1260.0","391","107488"
"1383.0","156","41440"
"1456.0","187","50625"
"1281.0","344","93992"
"1357.0","266","72040"
"1318.0","328","89729"
"1372.0","344","89679"
"1332.0","296","82116"
"1365.0","235","60800"
"1452.0","172","46419"
"1243.0","531","145124"
"1268.0","281","78392"
"1295.0","344","94215"
"1361.0","312","81964"
"1325.0","407","110780"
"1297.0","437","117413"
"1536.0","156","36861"
"1394.0","250","69233"
"1370.0","328","87847"
"1281.0","344","94460"
"1409.0","219","58759"
"1420.0","203","58793"
"1392.0","234","64129"
"1370.0","282","74610"
"1450.0","156","42194"
"1419.0","281","74834"
"1361.0","219","61327"
"1336.0","390","102640"
"1399.0","204","56482"
"1463.0","156","41174"
"1253.0","469","126403"
"1326.0","343","96381"
"1326.0","344","92166"
"1369.0","281","74377"
"1319.0","438","118453"
"1284.0","390","105421"
"1256.0","266","73879"
"1348.0","250","65643"
"1384.0","219","60309"
"1373.0","187","50092"
"1227.0","563","153363"
"1351.0","218","61051"
"1330.0","282","77159"
"1391.0","297","79811"
"1358.0","234","61307"
"1380.0","187","52172"
"1344.0","360","95486"
"1444.0","156","42436"
"1259.0","422","112864"
"1374.0","265","73547"
"1530.0","110","28921"
"1403.0","234","65663"
"1470.0","156","38393"
"1425.0","250","68713"
"1251.0","282","79935"
"1525.0","109","28411"
"1302.0","375","100321"
"1386.0","141","40154"
"1387.0","297","81138"
"1385.0","281","73243"
"1270.0","437","123802"
"1326.0","250","66155"
"1256.0","406","112620"
"1275.0","297","77633"
"1491.0","172","48302"
"1289.0","360","95251"
"1382.0","265","70771"
"1343.0","250","69469"
"1302.0","375","100844"
"1305.0","328","91793"
"1364.0","188","51871"
"1361.0","250","66933"
"1415.0","219","56508"
"1401.0","187","51395"
"1431.0","141","41175"
"1378.0","265","67974"
"1424.0","203","55186"
"1511.0","94","27137"
"1274.0","594","160065"
"1513.0","140","37193"
"1251.0","375","101088"
"1422.0","204","55325"
"1320.0","328","90902"
"1512.0","172","45560"
"1444.0","156","40651"
"1373.0","234","66724"
"1360.0","406","104930"
"1286.0","360","99051"
"1299.0","187","47281"
"1287.0","328","90643"
"1311.0","250","65641"
"1398.0","203","55740"
"1345.0","204","58510"
"1330.0","312","80944"
"1358.0","234","65390"
"1275.0","422","111551"
"1356.0","219","60309"
"1451.0","219","57227"
"1327.0","328","90634"
"1429.0","219","57755"
"1410.0","218","56463"
"1404.0","204","55952"
"1434.0","187","49324"
"1309.0","328","91169"
"1387.0","281","74100"
"1350.0","344","93787"
"1359.0","297","82481"
"1535.0","109","29696"
"1448.0","235","62080"
"1399.0","234","63609"
"1381.0","234","60295"
"1388.0","204","58248"
"1373.0","296","78143"
"1323.0","313","86641"
"1220.0","359","97014"
"1386.0","203","54952"
"1397.0","250","69545"
"1318.0","344","96895"
"1441.0","218","54478"
"1322.0","219","62080"
"1454.0","141","35864"
"1303.0","297","82910"
"1360.0","218","55186"
"1270.0","469","128142"
"1450.0","188","51134"
"1409.0","187","51662"
"1421.0","172","44731"
"1406.0","266","72795"
"1427.0","172","48004"
"1357.0","250","69235"
"1367.0","234","63419"
"1394.0","281","74245"
"1435.0","125","37340"
"1440.0","219","54698"
"1365.0","250","68711"
"1438.0","140","40921"
"1379.0","250","65173"
"1387.0","235","64877"
"1369.0","187","52891"
"1470.0","188","49332"
"1419.0","234","65898"
"1248.0","500","134751"
"1398.0","235","64366"
"1252.0","343","92929"
"1314.0","282","78901"
"1427.0","156","41929"
"1468.0","203","56994"
"1299.0","359","96244"
"1410.0","203","55326"
"1506.0","110","31218"
"1482.0","156","43479"
"1382.0","328","90210"
"1375.0","266","67944"
"1361.0","250","69792"
"1391.0","250","65142"
"1349.0","172","50992"
"1402.0","250","64638"
"1225.0","500","137832"
"1340.0","343","92433"
"1391.0","266","69485"
"1411.0","266","71816"
"1393.0","249","66920"
"1433.0","235","64629"
"1399.0","203","54444"
"1297.0","344","91655"
"1230.0","390","109505"
"1324.0","344","92224"
"1326.0","328","89614"
"1335.0","203","52385"
"1422.0","235","62885"
"1289.0","312","86296"
"1322.0","344","89624"
"1367.0","297","79925"
"1444.0","234","63861"
"1422.0","172","45390"
"1415.0","250","69251"
"1428.0","219","58686"
"1325.0","187","52648"
"1470.0","188","47048"
"1490.0","140","40674"
"1326.0","219","59779"
"1375.0","266","68723"
"1358.0","234","63124"
"1354.0","188","51873"
"1313.0","265","73115"
"1328.0","250","64622"
"1443.0","156","43222"
"1342.0","313","85819"
"1432.0","156","39905"
"1260.0","406","114097"
"1425.0","204","51880"
"1238.0","343","96498"
"1361.0","297","79667"
"1307.0","422","110803"
"1269.0","437","119964"
"1328.0","250","66151"
"1345.0","282","78906"
"1351.0","218","58757"
"1332.0","282","75849"
"1334.0","312","81208"
"1418.0","250","70234"
"1327.0","203","54875"
"1541.0","94","25016"
"1365.0","313","84532"
"1365.0","234","60542"
"1347.0","344","92444"
"1432.0","203","51995"
"1282.0","453","122509"
"1497.0","156","41939"
"1421.0","188","51617"
"1374.0","328","91396"
"1395.0","140","36845"
"1461.0","110","30708"
"1412.0","187","50858"
"1320.0","188","51125"
"1505.0","125","31576"
"1451.0","125","36115"
"1486.0","125","33778"
"1298.0","359","95225"
"1321.0","297","81962"
"1389.0","140","38396"
"1393.0","219","60647"
"1370.0","235","62617"
"1355.0","359","94207"
"1312.0","328","92194"
"1446.0","141","36846"
"1349.0","359","95825"
"1464.0","188","50350"
"1457.0","187","48852"
"1369.0","219","61664"
"1382.0","344","89662"
"1393.0","312","87093"
"1517.0","141","35551"
"1355.0","250","67455"
"1368.0","250","68729"
"1454.0","171","47283"
"1391.0","157","43720"
"1452.0","187","51131"
"1334.0","266","68706"
"1418.0","265","73321"
"1258.0","485","128471"
"1491.0","140","39636"
"1208.0","407","111034"
"1401.0","218","58035"
"1424.0","250","67941"
"1306.0","375","101855"
"1442.0","188","49838"
"1419.0","203","53920"
"1288.0","297","82326"
"1357.0","297","82472"
"1398.0","234","63101"
"1375.0","297","78143"
"1320.0","250","69484"
"1392.0","266","69518"
"1478.0","140","37593"
"1408.0","125","35045"
"1339.0","266","72783"
"1190.0","609","164360"
"1413.0","219","57736"
"1301.0","422","116725"
"1258.0","515","140400"
"1372.0","188","50604"
"1349.0","359","95296"
"1465.0","141","38397"
"1280.0","375","100756"
"1314.0","250","69466"
"1301.0","328","86507"
"1499.0","156","41671"
"1315.0","250","68236"
"1413.0","219","58524"
"1417.0","250","71252"
"1330.0","297","78151"
"1387.0","172","46771"
"1466.0","156","41748"
"1503.0","156","44222"
"1314.0","360","95491"
"1411.0","156","43970"
"1377.0","281","76025"
"1405.0","328","89318"
"1302.0","422","115878"
"1331.0","250","66470"
"1359.0","234","66960"
"1416.0","157","41416"
"1369.0","171","44735"
"1359.0","250","68459"
"1395.0","172","47328"
"1539.0","125","32530"
"1327.0","328","88101"
"1249.0","579","158208"
"1420.0","187","50099"
"1409.0","187","51108"
"1254.0","469","124550"
"1390.0","235","64379"
"1211.0","343","90376"
"1333.0","297","82981"
"1479.0","156","40654"
"1368.0","250","66941"
"1407.0","141","39660"
"1333.0","266","73036"
"1427.0","156","41926"
"1335.0","219","57737"
"1318.0","234","63858"
"1436.0","219","59433"
"1305.0","344","88616"
"1327.0","281","78664"
"1416.0","187","52388"
"1351.0","250","66918"
"1400.0","235","63314"
"1410.0","187","50862"
"1294.0","438","119191"
"1346.0","281","76868"
"1348.0","265","72868"
"1386.0","297","80442"
