# Experimental Run Tue Nov 13 21:18:45 CET 2018
Best Score,Run Time Milliseconds,Total Evaluations
"68429.0","328","61818"
"76094.0","219","40774"
"68803.0","343","61565"
"66907.0","313","59267"
"70922.0","265","48046"
"71130.0","282","52435"
"70689.0","328","60033"
"68056.0","359","64881"
"71254.0","281","50397"
"78235.0","125","23821"
"68905.0","313","56466"
"66705.0","359","65518"
"70240.0","313","57500"
"72047.0","156","29693"
"70068.0","297","53278"
"70566.0","187","34550"
"67569.0","297","54166"
"67024.0","391","71812"
"66262.0","422","77125"
"67097.0","453","83054"
"69085.0","390","73552"
"73243.0","188","33774"
"69760.0","312","56521"
"69352.0","297","55968"
"68756.0","313","57226"
"70555.0","297","53915"
"63871.0","515","93444"
"67776.0","297","54692"
"70709.0","297","54455"
"73552.0","219","41171"
"70343.0","218","38612"
"66932.0","438","80432"
"69097.0","390","72782"
"72582.0","235","40403"
"72566.0","250","47539"
"70719.0","250","46080"
"67376.0","297","54676"
"69130.0","250","46161"
"76848.0","140","24631"
"72452.0","219","37901"
"70203.0","266","50913"
"73555.0","156","26630"
"65478.0","500","92708"
"64544.0","328","60047"
"66159.0","422","79006"
"69920.0","344","63113"
"70339.0","359","66705"
"68361.0","406","74589"
"67148.0","297","55196"
"69457.0","297","53915"
"68873.0","391","72020"
"71527.0","218","41206"
"67984.0","360","65656"
"63232.0","500","92165"
"70950.0","312","59266"
"67249.0","438","79415"
"69494.0","359","66717"
"65159.0","625","114350"
"73740.0","234","42444"
"67546.0","360","66769"
"68458.0","265","47290"
"67915.0","438","81796"
"73456.0","172","30714"
"72809.0","203","36331"
"71830.0","250","46160"
"70914.0","312","60109"
"75191.0","157","28959"
"66713.0","468","85547"
"71821.0","266","49631"
"67703.0","328","60801"
"70817.0","234","41162"
"70677.0","250","46518"
"67174.0","594","109502"
"67836.0","422","75595"
"73749.0","187","35820"
"69177.0","266","46007"
"74880.0","188","34033"
"74222.0","156","30197"
"71727.0","281","50597"
"66798.0","406","76112"
"66930.0","375","69224"
"65121.0","781","143926"
"70569.0","329","60828"
"69760.0","296","53403"
"66972.0","391","72350"
"69676.0","391","71251"
"71425.0","265","47559"
"66768.0","344","61870"
"71774.0","312","58762"
"68095.0","344","64112"
"71234.0","266","49074"
"67216.0","390","73044"
"72867.0","329","56982"
"68066.0","328","62583"
"69828.0","250","45753"
"74179.0","172","31843"
"62956.0","625","113653"
"65982.0","406","73547"
"63266.0","500","91180"
"68224.0","312","59790"
"72294.0","188","32154"
"70783.0","390","72019"
"66293.0","328","60065"
"70848.0","266","48579"
"66875.0","422","75594"
"65527.0","531","97016"
"76142.0","172","34280"
"69536.0","359","66409"
"71794.0","188","36826"
"67624.0","374","67432"
"63776.0","329","61306"
"70410.0","250","44221"
"74033.0","203","39395"
"68713.0","422","75893"
"67137.0","250","47792"
"66235.0","484","87584"
"73190.0","203","38111"
"72264.0","203","35044"
"72077.0","250","46018"
"70741.0","360","68192"
