# Experimental Run Tue Nov 13 23:29:19 CET 2018
Best Score,Run Time Milliseconds,Total Evaluations
"1750.0","203","59013"
"1674.0","360","106237"
"1635.0","390","116908"
"1723.0","235","64690"
"1665.0","359","108132"
"1524.0","484","139386"
"1754.0","250","72561"
"1903.0","157","48589"
"1723.0","281","80198"
"1821.0","250","76136"
"1906.0","156","41671"
"1776.0","281","86806"
"1892.0","141","38389"
"1631.0","406","121533"
"1664.0","406","114358"
"1561.0","360","109020"
"1718.0","359","104154"
"1727.0","235","66159"
"1731.0","281","85281"
"1576.0","515","148824"
"1739.0","297","86313"
"1755.0","266","78391"
"1887.0","156","48422"
"1780.0","203","59273"
"1572.0","422","122109"
"1987.0","125","34278"
"1629.0","344","100799"
"1729.0","219","64111"
"2122.0","125","37187"
"1875.0","203","59284"
"1939.0","156","43743"
"1936.0","141","45027"
"1662.0","296","87061"
"1768.0","344","98595"
"1832.0","250","72822"
"1878.0","172","47282"
"1920.0","156","50219"
"1913.0","172","49066"
"1707.0","297","89122"
"1701.0","266","74578"
"1915.0","156","49848"
"1771.0","250","70486"
"1662.0","390","116419"
"1797.0","266","76100"
"1554.0","422","121749"
"1767.0","219","64946"
"1849.0","203","56811"
"2111.0","94","28681"
"1825.0","265","76180"
"1880.0","172","50858"
"1913.0","219","59528"
"1838.0","265","79674"
"1717.0","344","102940"
"1814.0","234","63608"
"1685.0","407","123362"
"1980.0","140","40245"
"1896.0","203","60121"
"1644.0","407","114254"
"1803.0","297","86330"
"1691.0","343","102619"
"1671.0","360","105226"
"1778.0","328","95479"
"1929.0","156","46776"
"1657.0","281","81453"
"1707.0","328","96758"
"1750.0","235","68455"
"1797.0","218","65386"
"1718.0","219","64625"
"2100.0","110","29220"
"1873.0","187","54605"
"1756.0","203","59823"
"1641.0","391","115393"
"1771.0","297","87655"
"1777.0","250","69981"
"1740.0","172","52891"
"1760.0","296","85865"
"1917.0","172","50852"
"1803.0","219","61772"
"1548.0","578","168419"
"1681.0","391","113076"
"1712.0","312","96244"
"1659.0","281","81467"
"1851.0","250","73335"
"1814.0","282","83002"
"1758.0","234","65148"
"1767.0","281","83156"
"1793.0","266","75853"
"1899.0","172","52741"
"1807.0","172","48822"
"1729.0","265","81882"
"1706.0","344","100082"
"1697.0","391","114348"
"1780.0","281","78817"
"1820.0","297","87938"
"1689.0","218","62589"
"1945.0","188","56463"
"1822.0","172","51114"
"1882.0","187","52913"
"1871.0","219","64111"
"1611.0","453","133990"
"1838.0","188","52639"
"1890.0","172","50117"
"1732.0","296","88176"
"1893.0","141","42440"
"1751.0","266","78161"
"1602.0","406","116648"
"1695.0","375","111333"
"1984.0","140","39386"
"1941.0","125","37081"
"1749.0","250","74065"
"1918.0","157","47030"
"1872.0","218","65924"
"1894.0","188","53264"
"1910.0","125","39152"
"1745.0","344","98283"
"1805.0","312","87128"
"1652.0","328","95497"
"1859.0","203","58284"
"1696.0","313","87624"
"2217.0","78","21783"
"1739.0","266","81199"
"1974.0","140","38104"
"1770.0","281","82100"
"1759.0","282","84309"
"1785.0","312","89278"
"1705.0","203","58029"
"1844.0","172","52438"
"1784.0","235","68703"
"1721.0","343","101151"
"2078.0","94","24642"
"1744.0","359","105454"
"1797.0","313","94471"
"1768.0","328","96497"
"1804.0","219","59522"
"1751.0","265","79924"
"1824.0","203","57542"
"1626.0","360","103939"
"1809.0","297","86320"
"1700.0","297","87067"
"1583.0","406","117748"
"1834.0","234","68748"
"1999.0","125","36089"
"1553.0","469","137304"
"1663.0","437","129904"
"1983.0","141","41497"
"1810.0","266","76862"
"1663.0","343","102874"
"1848.0","219","61817"
"1884.0","266","75594"
"1881.0","187","58075"
"1907.0","203","56722"
"1823.0","235","69224"
"1783.0","312","89947"
"1635.0","344","100068"
"1779.0","281","84259"
"1887.0","188","55463"
"1969.0","172","48346"
"1818.0","218","63871"
"1680.0","313","90887"
"1916.0","187","53917"
"1683.0","328","92623"
"1671.0","282","85788"
"1787.0","265","77125"
"1840.0","188","54932"
"1823.0","265","73503"
"1606.0","391","116133"
"1721.0","328","92938"
"1635.0","453","132965"
"1692.0","344","99050"
"1892.0","203","61307"
"1773.0","250","73548"
"1927.0","156","44227"
"1728.0","328","93748"
"1779.0","250","73839"
"1650.0","407","115366"
"1864.0","234","67965"
"1836.0","281","82218"
"1749.0","344","101348"
"1410.0","750","221708"
"2192.0","94","27663"
"1868.0","218","60797"
"1569.0","422","123526"
"1785.0","297","86303"
"1745.0","219","65389"
"1789.0","281","80957"
"2074.0","125","34791"
"1938.0","156","49068"
"1724.0","375","107974"
"1798.0","219","66153"
"1803.0","250","71009"
"1712.0","297","87316"
"1715.0","422","123528"
"1775.0","203","56718"
"1908.0","156","45293"
"1922.0","172","50853"
"1786.0","281","80434"
"1948.0","125","40677"
"1816.0","266","76865"
"1803.0","281","82002"
"1700.0","297","88742"
"1876.0","188","54679"
"1909.0","171","50098"
"1904.0","203","55477"
"1658.0","391","119191"
"1777.0","313","88106"
"1830.0","218","64981"
"1930.0","203","58108"
"1837.0","188","55951"
"1866.0","187","57234"
"1901.0","172","49868"
"1840.0","282","81213"
"1730.0","281","82230"
"1686.0","390","109510"
"1885.0","157","49342"
"1737.0","422","121490"
"1620.0","515","150812"
"1628.0","375","110810"
"1887.0","203","61570"
"1591.0","438","129213"
"1755.0","343","100073"
"1822.0","235","67946"
"1923.0","172","47936"
"1711.0","281","82728"
"1675.0","312","93181"
"1816.0","157","45362"
"1531.0","515","147243"
"1801.0","203","63097"
"1873.0","141","37846"
"1804.0","203","63122"
"1946.0","156","43493"
"1848.0","157","44477"
"1944.0","203","62346"
"1787.0","297","85786"
"1780.0","312","92930"
"1741.0","266","77915"
"1812.0","234","66431"
"1720.0","219","67938"
"1696.0","406","116944"
"1748.0","266","79345"
"1821.0","218","61231"
"1775.0","250","75843"
"1947.0","157","45554"
"1664.0","468","138324"
"1665.0","391","113509"
"1599.0","344","100421"
"1670.0","359","101549"
"1847.0","188","58895"
"1706.0","250","72093"
"1650.0","281","81706"
"1951.0","172","50604"
"1707.0","343","99818"
"1715.0","454","129400"
"1848.0","250","75589"
"1813.0","281","82747"
"1649.0","297","82730"
"1792.0","203","60059"
"1592.0","437","126851"
"1861.0","188","54462"
"1899.0","203","60797"
"1991.0","125","36064"
"1876.0","140","42697"
"1871.0","188","52641"
"1910.0","187","53659"
"1709.0","313","90899"
"1841.0","234","69471"
"1771.0","250","71068"
"1816.0","235","70500"
"1783.0","328","93442"
"1824.0","187","56721"
"1737.0","266","79163"
"1963.0","125","33410"
"1825.0","156","46262"
"1773.0","250","74070"
"1817.0","250","72315"
"1934.0","188","54179"
"1715.0","312","91142"
"1783.0","313","90124"
"1826.0","203","62590"
"1761.0","234","66406"
"1852.0","219","62836"
"1779.0","234","68486"
"1799.0","250","72181"
"1735.0","281","80951"
"1788.0","219","67430"
"1969.0","172","50194"
"1577.0","375","106189"
"1813.0","203","61308"
"1638.0","484","139846"
"1817.0","293","85432"
"2008.0","109","34279"
"1849.0","219","59523"
"1779.0","219","66423"
"1796.0","218","61310"
"1759.0","360","107330"
"1649.0","328","96498"
"1714.0","297","86557"
"1946.0","175","50705"
"1927.0","125","37155"
"1751.0","360","103204"
"1996.0","140","43760"
"1804.0","219","62838"
"1867.0","141","40908"
"1836.0","265","73551"
"1514.0","453","132455"
"1880.0","203","61843"
"1808.0","219","63347"
"1810.0","297","86827"
"1648.0","562","161087"
"1786.0","282","83327"
"1965.0","109","36332"
"1794.0","344","97516"
"1850.0","219","62074"
"1645.0","453","132741"
"1702.0","234","69474"
"1893.0","219","60797"
"1829.0","203","60584"
"1783.0","250","75082"
"1931.0","172","49576"
"1916.0","187","53939"
"1834.0","266","76362"
"1742.0","265","78651"
"1830.0","219","63098"
"1803.0","219","62082"
"1716.0","375","110013"
"1653.0","281","79923"
"1729.0","328","99049"
"1887.0","157","42950"
"1853.0","171","52214"
"1983.0","125","35044"
"1595.0","360","105677"
"1770.0","250","73809"
"1843.0","203","59890"
"1738.0","281","81638"
"1690.0","250","72537"
"1723.0","328","95480"
"1836.0","235","66930"
"1750.0","328","96865"
"1725.0","250","73098"
"1665.0","343","102518"
"1712.0","375","109165"
"1812.0","235","68714"
"1772.0","250","72795"
"1846.0","187","54475"
"1911.0","141","40919"
"1621.0","422","125331"
"1736.0","344","101180"
"1904.0","171","48052"
"1767.0","266","77466"
"1839.0","250","73813"
"1764.0","250","71258"
"1721.0","375","111586"
"1711.0","406","120746"
"1985.0","156","45288"
"1942.0","204","57745"
"1853.0","203","60822"
"1863.0","234","69227"
"1700.0","438","128629"
"1777.0","203","58002"
"1689.0","328","96499"
"1911.0","172","48318"
"1652.0","328","96539"
"1682.0","375","108265"
"1722.0","359","102107"
"1800.0","219","62906"
"1547.0","547","160757"
"1514.0","625","181691"
"1944.0","172","51405"
"1833.0","218","64906"
"1861.0","172","48567"
"1725.0","328","94979"
"1814.0","266","80941"
"1830.0","234","64915"
"1580.0","360","109009"
"1991.0","171","47846"
"1641.0","407","121242"
"1724.0","437","128795"
"1754.0","297","88295"
"1742.0","234","69213"
"1883.0","188","51718"
"1969.0","125","34797"
"1920.0","203","58790"
"1801.0","281","86299"
"1719.0","328","96245"
"1627.0","375","107233"
"1812.0","188","59041"
"1928.0","203","55191"
"1829.0","172","52393"
"1637.0","328","98539"
"1804.0","312","90121"
"1758.0","250","74093"
"1625.0","313","92165"
"1824.0","250","70905"
"1762.0","172","49834"
"1823.0","265","76861"
"1786.0","235","70489"
"1902.0","156","41335"
"1635.0","297","87145"
"1726.0","312","94220"
"1621.0","297","88341"
"1760.0","266","75853"
"1737.0","294","81466"
"1770.0","273","83039"
"1917.0","219","62857"
"1798.0","250","70451"
"1716.0","391","116291"
"1934.0","125","34131"
"1810.0","187","59065"
"1736.0","375","96753"
"1651.0","359","105992"
"1877.0","235","65254"
"1565.0","390","115371"
"1661.0","266","77882"
"1826.0","281","80482"
"1895.0","188","58247"
"1753.0","312","87841"
"1772.0","219","66152"
"1818.0","172","49578"
"1932.0","125","39437"
"1897.0","187","54705"
"1718.0","282","80240"
"1691.0","328","98284"
"1839.0","187","52639"
"1763.0","281","86296"
"1786.0","282","80967"
"1877.0","234","68959"
"1800.0","266","77377"
"1925.0","218","62842"
"1745.0","266","75103"
"1771.0","266","77497"
"1946.0","156","47046"
"1849.0","281","80716"
"1909.0","156","43201"
"1809.0","344","97276"
"1966.0","172","46014"
"1917.0","172","38950"
"1770.0","297","73867"
"1758.0","203","51924"
"1728.0","422","119263"
"1994.0","172","45007"
"1688.0","343","88594"
"1787.0","188","56772"
"1913.0","187","56210"
"1780.0","313","85796"
"1804.0","375","94997"
"1862.0","203","56491"
"1664.0","469","114871"
"1867.0","218","52127"
"1748.0","235","57226"
"1700.0","359","90888"
"1771.0","438","102257"
"1947.0","187","50280"
"1827.0","250","67696"
"1754.0","266","66695"
"1970.0","156","38363"
"1957.0","141","31803"
"1579.0","562","140611"
"1740.0","375","92954"
"1784.0","250","64115"
"1698.0","375","97106"
"1482.0","625","171039"
"1976.0","109","30710"
"1867.0","266","63349"
"1804.0","312","74311"
"1579.0","485","123917"
"1772.0","344","88123"
"1949.0","203","46264"
"1911.0","234","58761"
"2083.0","94","24850"
"1719.0","281","75362"
"1762.0","328","87062"
"1751.0","297","71300"
"1792.0","266","65991"
"2096.0","93","24094"
"1806.0","344","87079"
"1633.0","406","108741"
"2020.0","141","37857"
"1630.0","453","120736"
"1715.0","406","103128"
"1649.0","406","102617"
"1752.0","360","92956"
"1800.0","250","64144"
"2074.0","109","31497"
"1751.0","438","111289"
"1727.0","312","79922"
"1658.0","344","92424"
"1956.0","203","52233"
"1883.0","234","65643"
"1643.0","375","99049"
"2009.0","157","42856"
"1986.0","109","32245"
"1765.0","328","90634"
"1753.0","281","75875"
"1810.0","266","77116"
"1932.0","203","58505"
"1746.0","313","80182"
"1889.0","234","60045"
"1909.0","172","48822"
"1888.0","172","44477"
"1905.0","140","34786"
"1664.0","469","116645"
"1781.0","375","85546"
"1648.0","688","144465"
"1686.0","437","95253"
"1773.0","312","65736"
"1766.0","375","87319"
"1718.0","360","90429"
"1771.0","390","92162"
"1715.0","329","78901"
"1780.0","406","99049"
"1782.0","297","66936"
"1752.0","359","86327"
"1730.0","297","78902"
"1833.0","234","55187"
"1771.0","328","74823"
"1764.0","391","79925"
"1714.0","406","101116"
"1866.0","313","81469"
"1972.0","125","32017"
"1714.0","297","71554"
"1848.0","250","63904"
"1861.0","234","66196"
"1656.0","375","95499"
"1647.0","312","74929"
"1581.0","407","105440"
"1647.0","468","122510"
"1708.0","328","82485"
"1674.0","360","93437"
"1748.0","312","82537"
"1770.0","235","61057"
"1743.0","343","90888"
"1696.0","375","97293"
"1965.0","188","52408"
"1718.0","281","71773"
"1818.0","266","70743"
"1974.0","172","47577"
"1769.0","281","62342"
"1852.0","344","80182"
"1647.0","656","143416"
"1759.0","265","67694"
"1721.0","375","98288"
"1778.0","235","63522"
"1653.0","359","101851"
"1784.0","281","81739"
"1799.0","313","79668"
"1784.0","328","79186"
"1655.0","469","128371"
"1551.0","562","150815"
"1810.0","266","62581"
"1944.0","203","48559"
"1982.0","250","56471"
"1705.0","281","69987"
"1680.0","485","122764"
"1880.0","296","73600"
"1854.0","235","59652"
"1793.0","312","76374"
"1821.0","203","47795"
"2002.0","188","46377"
"1549.0","453","120015"
"1900.0","234","61308"
"1548.0","454","114524"
"1976.0","171","42479"
"1848.0","360","86042"
"1652.0","468","106703"
"1856.0","313","71389"
"1640.0","344","97287"
"1969.0","172","39665"
"1800.0","375","65899"
"1620.0","515","106649"
"1715.0","422","89655"
"1757.0","469","101598"
"1969.0","187","38888"
"1651.0","375","76441"
"1639.0","500","104662"
"1691.0","391","93274"
"1797.0","265","68288"
"1850.0","282","68191"
"1632.0","453","100701"
"1907.0","219","47791"
"1999.0","156","41421"
"1794.0","281","55286"
"1685.0","609","137313"
"1751.0","297","73037"
"1802.0","297","77627"
"1878.0","344","85959"
"1769.0","281","63601"
"1863.0","250","63346"
"1849.0","234","52895"
"1887.0","188","51883"
"1975.0","172","48049"
"1948.0","219","59467"
"2018.0","125","36118"
"1642.0","468","106441"
"1755.0","407","102167"
"1932.0","156","46007"
"1632.0","343","88019"
"1619.0","516","129590"
"1831.0","250","65944"
"1665.0","328","94742"
"1843.0","297","79166"
"1748.0","313","80177"
"1786.0","296","79246"
"1739.0","313","90127"
"1947.0","187","45815"
"1675.0","360","93257"
"1771.0","312","88084"
"1560.0","610","139636"
"1700.0","359","86709"
"1700.0","375","98800"
"1682.0","609","113400"
"1893.0","188","47205"
"1553.0","578","152345"
"1841.0","219","61315"
"1555.0","562","146407"
"1737.0","235","63091"
"1733.0","546","116137"
"1803.0","219","55717"
"1751.0","328","79161"
"1745.0","297","68449"
"1927.0","203","49582"
"1710.0","453","83494"
"1980.0","141","36323"
"1863.0","187","49480"
"1897.0","141","37192"
"1859.0","188","44477"
"2026.0","109","27137"
"1694.0","406","102618"
"1982.0","156","36839"
"1832.0","329","83243"
"1858.0","234","51940"
"1735.0","281","68192"
"1964.0","203","51616"
"1712.0","344","86570"
"1834.0","250","62077"
"1537.0","484","120469"
"1857.0","516","81969"
"1759.0","391","85540"
"1893.0","218","49852"
"2050.0","157","37350"
"1841.0","218","50341"
"1855.0","297","73075"
"2007.0","125","30970"
"1648.0","453","99560"
"1777.0","344","66158"
"1757.0","484","87880"
"1745.0","563","107476"
"1629.0","703","132457"
"1869.0","344","62839"
"1670.0","796","139603"
"1571.0","391","80433"
"1800.0","453","92691"
"1898.0","313","63602"
"1863.0","312","62605"
"1689.0","563","114394"
"1706.0","478","91681"
"1811.0","457","81476"
"1908.0","294","50851"
"1796.0","443","74825"
"2015.0","182","37090"
"1749.0","400","79180"
"1801.0","332","68709"
"1866.0","354","70500"
"1701.0","503","100960"
"1858.0","313","64998"
"1687.0","531","121811"
"1737.0","282","67448"
"1755.0","353","82264"
"1849.0","223","49221"
"1866.0","353","76397"
"1697.0","403","99310"
"1411.0","767","184500"
"1696.0","312","91935"
"1856.0","192","51995"
"1729.0","416","79434"
"1598.0","385","99095"
"1900.0","132","40427"
"1571.0","370","107721"
"1923.0","162","41711"
"2002.0","154","41746"
"1909.0","169","45295"
"1738.0","279","73565"
"1722.0","301","74324"
"1797.0","323","74319"
"1828.0","332","72798"
"1936.0","269","66418"
"1768.0","317","81202"
"1851.0","247","62848"
"1893.0","223","56563"
"1956.0","178","46047"
"1754.0","385","81278"
"1907.0","217","45899"
"1935.0","185","42224"
"1992.0","238","56209"
"1665.0","664","125824"
"1555.0","617","127617"
"1789.0","307","73293"
"1872.0","216","51318"
"1729.0","386","94718"
"1835.0","200","54932"
"1627.0","363","105176"
"1885.0","185","55954"
"1824.0","154","43201"
"1591.0","379","108745"
"1604.0","285","84522"
"1735.0","439","127945"
"1899.0","247","66560"
"1953.0","154","47618"
"1816.0","279","77417"
"1662.0","395","114871"
"1934.0","200","57993"
"2006.0","177","55459"
"2037.0","153","43968"
"1835.0","248","69985"
"1843.0","246","73293"
"1577.0","552","160532"
"1697.0","264","76879"
"1911.0","219","62598"
"1868.0","193","57226"
"1992.0","174","49586"
"1815.0","258","75366"
"1756.0","362","104911"
"1819.0","282","80948"
"1938.0","161","48321"
"1813.0","252","74437"
"1842.0","216","60799"
"1827.0","250","74824"
"2045.0","141","43983"
"1766.0","265","80181"
"1799.0","282","80850"
"1703.0","359","102419"
"1884.0","187","59173"
"1697.0","360","104683"
"1924.0","109","33269"
"1850.0","188","51883"
"1757.0","312","91685"
"1721.0","344","101632"
"1704.0","422","123796"
"1934.0","109","33005"
"1745.0","344","100878"
"1867.0","203","59921"
"1890.0","141","40669"
"2100.0","109","34618"
"1775.0","187","54425"
"1845.0","282","80967"
"1821.0","250","73549"
"1791.0","234","65642"
"1783.0","281","80453"
"1655.0","360","105421"
"1825.0","250","73044"
"1730.0","359","108232"
"1867.0","281","81964"
"1685.0","375","108240"
"1658.0","328","98874"
"1731.0","313","89224"
"1952.0","219","65445"
"1774.0","250","72528"
"1631.0","468","137338"
"1815.0","219","62839"
"1991.0","109","29761"
"1874.0","188","56145"
"1889.0","172","50350"
"2025.0","125","35307"
"1964.0","172","44838"
"1777.0","203","56001"
"1836.0","265","64640"
"1776.0","360","94972"
"1732.0","297","74567"
"1724.0","453","87074"
"1763.0","265","67703"
"1820.0","266","75340"
"1736.0","391","109795"
"1719.0","312","92170"
"1916.0","156","47730"
"1874.0","157","45752"
"1666.0","343","99416"
"1767.0","281","80959"
"1790.0","250","74897"
"1624.0","500","143926"
"1954.0","188","55828"
"1862.0","172","48912"
"2023.0","156","48310"
"1801.0","266","75077"
"1665.0","265","74831"
"1850.0","188","55442"
"1579.0","469","138494"
"1936.0","203","57036"
"1749.0","468","136331"
"1641.0","422","125567"
"1970.0","156","44336"
"1782.0","219","62846"
"1699.0","250","76117"
"1791.0","313","89466"
"1659.0","406","122789"
"1787.0","266","77431"
"1796.0","156","43972"
"1764.0","250","72345"
"1721.0","297","88099"
"1996.0","93","26121"
"1779.0","313","89370"
"1770.0","266","76611"
"1810.0","234","69990"
"2018.0","156","43883"
"1611.0","453","133981"
"1749.0","313","87572"
"1738.0","265","81205"
"1852.0","235","65643"
"1779.0","187","57234"
"1538.0","485","137922"
"1828.0","250","70488"
"1719.0","296","90121"
"2070.0","125","33513"
"1804.0","266","78394"
"1709.0","266","77375"
"1894.0","203","59271"
"1804.0","187","56720"
"1724.0","250","69224"
"2008.0","125","35644"
"1806.0","266","77334"
"1490.0","469","139885"
"1624.0","578","165883"
"1677.0","265","78399"
"1536.0","453","135003"
"1803.0","250","76862"
"1620.0","453","128123"
"1717.0","422","124546"
"1512.0","375","109820"
"1661.0","406","118949"
"1779.0","375","111798"
"1902.0","125","37162"
"1835.0","219","61831"
"1939.0","219","61858"
"2154.0","78","22292"
"1902.0","187","56465"
"1757.0","235","71003"
"1756.0","328","93443"
"1828.0","250","73045"
"1968.0","172","47742"
"1735.0","343","99818"
"1683.0","375","112057"
"1844.0","282","82220"
"1784.0","281","79735"
"1812.0","219","66924"
"1806.0","171","50344"
"1885.0","172","49352"
"1832.0","250","69490"
"1699.0","282","85477"
"1900.0","156","41692"
"1795.0","187","53914"
"1718.0","344","101864"
"1866.0","172","50633"
"1742.0","297","86582"
"1704.0","297","82487"
"1819.0","265","77266"
"1958.0","172","51659"
"1796.0","219","61051"
"1838.0","172","52199"
"1945.0","172","50342"
"1690.0","343","99827"
"1521.0","516","149544"
"1924.0","125","37136"
"1651.0","422","123162"
"1942.0","140","40561"
"1649.0","422","125231"
"1671.0","422","123018"
"1666.0","422","122269"
"1563.0","406","117730"
"1724.0","282","81738"
"1986.0","156","45258"
"1847.0","203","59396"
"1775.0","297","87578"
