# Experimental Run Tue Nov 13 21:08:31 CET 2018
Best Score,Run Time Milliseconds,Total Evaluations
"88498.0","484","92169"
"88255.0","547","105640"
"95857.0","344","69005"
"92452.0","375","73803"
"86653.0","547","104459"
"93432.0","328","67212"
"93972.0","312","59266"
"97782.0","344","63870"
"95825.0","219","41927"
"88676.0","437","87606"
"94114.0","329","62582"
"97139.0","218","43715"
"95066.0","313","59787"
"98273.0","234","45504"
"96625.0","234","44541"
"93891.0","375","74067"
"94799.0","438","85536"
"91323.0","344","65645"
"102400.0","125","26385"
"89713.0","640","124554"
"93536.0","313","58793"
"95017.0","344","67132"
"92977.0","296","57483"
"95865.0","297","57485"
"90333.0","375","74319"
"102535.0","203","40653"
"103543.0","110","18724"
"95436.0","140","27192"
"96487.0","157","31229"
"97657.0","234","45268"
"91545.0","359","67816"
"88643.0","563","111804"
"92767.0","328","65641"
"94718.0","266","52465"
"99391.0","218","41928"
"94954.0","235","44398"
"95673.0","203","39673"
"97620.0","390","74265"
"98792.0","203","41181"
"102246.0","204","38106"
"88999.0","437","87580"
"91650.0","500","96501"
"91276.0","469","89611"
"88757.0","453","89356"
"93945.0","391","77125"
"94734.0","390","75362"
"90597.0","422","80437"
"92332.0","266","52487"
"98850.0","203","40910"
"87432.0","453","90395"
"92073.0","360","68966"
"100833.0","156","30988"
"97697.0","219","42451"
"90355.0","500","96498"
"98344.0","265","52902"
"99549.0","250","47985"
"89389.0","329","65136"
"96118.0","328","62876"
"93997.0","203","40658"
"104107.0","172","33780"
"97890.0","234","45249"
"90841.0","453","88592"
"100442.0","172","34087"
"84561.0","453","88097"
"93983.0","375","71581"
"93358.0","219","40655"
"99093.0","219","42527"
"87354.0","531","105423"
"92596.0","375","72540"
"92417.0","344","68019"
"94405.0","453","90158"
"87709.0","453","86851"
"86417.0","437","86428"
"101965.0","235","45684"
"96752.0","281","52384"
"98860.0","187","36585"
"92095.0","391","77378"
"97579.0","219","42093"
"98850.0","234","44741"
"98354.0","219","43980"
"95993.0","407","81484"
"99878.0","172","33569"
"91748.0","421","81706"
"89262.0","313","58578"
"91273.0","344","69472"
"98622.0","156","30456"
"94565.0","359","68744"
"95334.0","266","51619"
"94429.0","406","80879"
"101224.0","203","37085"
"93170.0","328","64394"
"93717.0","360","70234"
"95634.0","297","57811"
"91284.0","281","53660"
"100396.0","125","25633"
"91460.0","406","77128"
"95769.0","297","59024"
"94728.0","344","64659"
"99141.0","203","39394"
"98841.0","265","51443"
"97100.0","219","42181"
"94067.0","328","62328"
"90798.0","344","68484"
"99429.0","156","28666"
"92168.0","406","78403"
"93225.0","329","63869"
"92009.0","312","62073"
"96776.0","297","56206"
"98453.0","250","45751"
"96307.0","406","81239"
"92114.0","344","65909"
"96827.0","219","42188"
"91163.0","421","83676"
"97966.0","375","70997"
"97837.0","282","55444"
"97051.0","234","45498"
"95894.0","281","55151"
"97786.0","172","32551"
"97861.0","235","46771"
"93337.0","218","42211"
"90331.0","328","63210"
"96723.0","266","50610"
"90784.0","375","73050"
"96261.0","266","52089"
"99140.0","203","40807"
"93559.0","312","59273"
"98607.0","266","50599"
"100404.0","203","39914"
"95725.0","297","58287"
"100657.0","187","35297"
"98382.0","282","53445"
"92190.0","328","64369"
"98250.0","234","44767"
"94573.0","297","58503"
"91618.0","359","71010"
"99721.0","156","27960"
"92163.0","422","82283"
"92099.0","313","62592"
"99517.0","250","48601"
"95373.0","282","57252"
"88393.0","531","102108"
"95409.0","312","62328"
"85464.0","516","100833"
"93890.0","344","63605"
"96927.0","265","54173"
"93851.0","219","39632"
"93326.0","328","64162"
"94199.0","313","60558"
"93675.0","312","59570"
"95305.0","328","63911"
"90388.0","344","68042"
"94681.0","203","40651"
"103047.0","172","31219"
"90922.0","406","80946"
"103428.0","188","34802"
"99404.0","187","36571"
"95874.0","266","51874"
"87064.0","484","93184"
"98447.0","250","49077"
"97220.0","250","47309"
"95037.0","250","49086"
"95170.0","313","60554"
"97033.0","203","38102"
"99604.0","203","41437"
"94768.0","344","65900"
"93960.0","312","59589"
"101383.0","250","48576"
"94217.0","281","54438"
"90179.0","391","75842"
"101189.0","125","23825"
"97072.0","234","46012"
"92783.0","360","69722"
"96018.0","265","50150"
"102560.0","125","23744"
"97647.0","235","46599"
"96538.0","265","51535"
"89080.0","657","128117"
"92092.0","406","77639"
"90372.0","484","92161"
"89507.0","453","87335"
"97973.0","157","29805"
"99345.0","203","40242"
"100756.0","187","37792"
"84285.0","594","114603"
"100685.0","203","36843"
"99571.0","156","30962"
"96969.0","266","51873"
"100551.0","203","38970"
"93806.0","203","40144"
"93446.0","422","81746"
"98067.0","187","36577"
"93583.0","266","54005"
"96091.0","250","48059"
"99912.0","156","28925"
"95933.0","266","46775"
"97320.0","250","43060"
"90665.0","500","88849"
"91484.0","422","80440"
"93995.0","297","59013"
"101939.0","156","29691"
"104099.0","156","29690"
"94054.0","531","104947"
"95406.0","282","52394"
"94345.0","312","61076"
"94589.0","281","57508"
"94866.0","297","55699"
"97922.0","172","32239"
"98617.0","219","44756"
"88837.0","328","62330"
"95351.0","250","48379"
"93817.0","297","57350"
"91719.0","343","68450"
"91603.0","407","78189"
"96131.0","343","64880"
"94388.0","204","40665"
"97055.0","250","45757"
"90116.0","437","87455"
"101121.0","203","39638"
"96921.0","250","47323"
"102423.0","141","27168"
"92148.0","375","71255"
"88938.0","406","80984"
"99516.0","219","41930"
"95876.0","265","51884"
"94237.0","250","48069"
"94388.0","313","60286"
"99414.0","203","41164"
"101970.0","172","32749"
"93932.0","328","63405"
"99177.0","187","37593"
"94701.0","313","60032"
"95793.0","312","60584"
"97510.0","204","39460"
"97796.0","250","49876"
"94145.0","265","49835"
"87057.0","344","67943"
"95825.0","219","42186"
"90371.0","390","75335"
"93561.0","219","40665"
"99247.0","203","42223"
"99384.0","234","44479"
"93553.0","250","48328"
"96047.0","297","59059"
"93739.0","282","54200"
"93296.0","359","70791"
"90365.0","328","62398"
"99649.0","172","36078"
"94529.0","281","52129"
"100008.0","172","34418"
"96197.0","250","47875"
"95585.0","250","49325"
"91116.0","437","84511"
"89693.0","469","89119"
"92096.0","328","65182"
"91882.0","344","69213"
"85665.0","625","119958"
"92495.0","328","64117"
"92744.0","328","64143"
"95128.0","360","67994"
"92591.0","281","55445"
"93840.0","375","72783"
"103135.0","140","27423"
"97714.0","297","57736"
"101648.0","250","45243"
"93929.0","328","64704"
"84473.0","641","121745"
"100976.0","141","24843"
"99331.0","234","41004"
"92020.0","375","72041"
"91273.0","437","84810"
"93537.0","297","56972"
"95786.0","266","53663"
"96806.0","297","54936"
"90961.0","390","74588"
"98896.0","250","49610"
"97775.0","282","55189"
"98011.0","250","46772"
"95255.0","281","53409"
"93054.0","203","41731"
"94719.0","313","60046"
"89038.0","406","77899"
"97339.0","250","49430"
"91348.0","328","65220"
"99166.0","312","58027"
"93336.0","297","60295"
"92397.0","375","71536"
"96503.0","281","52639"
"94378.0","313","62335"
"93349.0","375","72782"
"93353.0","281","52892"
"106320.0","110","21791"
"94196.0","171","33257"
"98498.0","235","46011"
"97160.0","234","44228"
"95142.0","344","68122"
"95431.0","359","68466"
"103724.0","156","32709"
"99407.0","204","37364"
"90239.0","343","66406"
"97381.0","282","54000"
"102715.0","171","33811"
"97417.0","235","45248"
"93439.0","359","70433"
"88893.0","531","102377"
"98813.0","141","29700"
"93161.0","344","65388"
"90920.0","422","82258"
"98364.0","156","31730"
"93832.0","328","62345"
"98151.0","312","61580"
"91477.0","329","64890"
"96517.0","265","50606"
"92262.0","422","84557"
"96740.0","359","72531"
"90020.0","422","81970"
"90979.0","344","64876"
"94440.0","343","67178"
"91318.0","344","69480"
"96193.0","281","56206"
"91917.0","344","65654"
"90678.0","406","79530"
"98664.0","187","38107"
"94464.0","375","73477"
"97637.0","204","37594"
"93950.0","265","51363"
"94295.0","313","63347"
"98093.0","312","60150"
"93799.0","375","72273"
"101331.0","172","33535"
"97013.0","297","58009"
"93875.0","234","43969"
"95075.0","328","64128"
"96626.0","266","50621"
"90399.0","266","53413"
"98946.0","312","61327"
"92295.0","359","72280"
"102674.0","172","34025"
"91580.0","312","61567"
"90228.0","375","73039"
"91033.0","360","68450"
"91128.0","375","74079"
"92793.0","297","56716"
"91588.0","328","65133"
"93493.0","328","63858"
"93731.0","344","62326"
"90686.0","390","76610"
"99703.0","172","35081"
"99026.0","266","47802"
"95464.0","484","66186"
"94199.0","516","70248"
"101681.0","187","34025"
"96287.0","281","55256"
"94585.0","329","64625"
"89677.0","546","104916"
"96004.0","250","49594"
"95190.0","328","62581"
"90958.0","282","55955"
"92087.0","390","74598"
"89745.0","375","71534"
"99013.0","203","39890"
"100600.0","188","38101"
"85675.0","484","92681"
"92053.0","282","54694"
"93927.0","343","66409"
"101367.0","219","43222"
"99103.0","250","48103"
"89667.0","469","90918"
"94398.0","265","48314"
"98121.0","297","58757"
"96506.0","313","59384"
"92993.0","218","42183"
"105851.0","125","24659"
"87712.0","454","88193"
"96542.0","218","42185"
"92215.0","391","76907"
"96418.0","187","34787"
"88125.0","391","78648"
"93777.0","453","86302"
"91014.0","406","82750"
"93721.0","328","65386"
"91491.0","359","68265"
"90666.0","422","84515"
"92934.0","438","82474"
"87410.0","344","67705"
"97114.0","234","44987"
"92070.0","359","72023"
"96856.0","391","76156"
"101632.0","203","38369"
"96940.0","281","56210"
"99637.0","235","44737"
"93511.0","312","59788"
"98084.0","188","37849"
"95015.0","250","48827"
"93921.0","375","73042"
"89737.0","437","85042"
"92422.0","297","57995"
"93433.0","266","50603"
"94765.0","359","69976"
"89221.0","344","65132"
"89686.0","390","79004"
"82918.0","547","104913"
"98990.0","297","55191"
"88499.0","453","90199"
"94431.0","359","68759"
"93605.0","360","68486"
"91398.0","281","56718"
"91570.0","391","74581"
"96247.0","172","35044"
"94428.0","249","47797"
"98571.0","297","56533"
"97596.0","266","52437"
"97255.0","266","53151"
"90451.0","390","75850"
"97439.0","219","40141"
"93141.0","281","55705"
"98428.0","235","46266"
"101289.0","187","35296"
"91276.0","359","69048"
"93210.0","329","62836"
"94305.0","421","81709"
"87034.0","360","68968"
"91756.0","406","77949"
"99690.0","250","48565"
"98756.0","203","41931"
"91005.0","313","60582"
"101620.0","140","28160"
"96364.0","313","57759"
"98329.0","250","51626"
"99196.0","203","36835"
"96024.0","203","39889"
"97949.0","250","48060"
"97408.0","219","41932"
"98073.0","140","27646"
"100199.0","157","32750"
"94857.0","375","72027"
"86465.0","468","89104"
"95548.0","281","54422"
"93914.0","313","63110"
"97632.0","250","42193"
"97530.0","344","61583"
"88482.0","500","99075"
"96288.0","250","45497"
"94912.0","328","65387"
"95747.0","250","48812"
"93736.0","359","68962"
"94015.0","281","52891"
"94078.0","204","39636"
"92770.0","312","60545"
"99728.0","266","50341"
"102920.0","125","25606"
"90967.0","328","64115"
"90826.0","484","94993"
"86648.0","469","87904"
"90937.0","328","64401"
"96363.0","250","49900"
"92423.0","266","50346"
"88649.0","328","63355"
"91556.0","297","60545"
"98672.0","234","45498"
"97533.0","234","45405"
"92459.0","313","61059"
"92684.0","390","78154"
"89908.0","360","68448"
"93518.0","359","67686"
"95330.0","203","41419"
"93081.0","281","53662"
"105242.0","125","24599"
"96390.0","266","51873"
"90370.0","531","101622"
"100221.0","188","38695"
"100115.0","234","45246"
"99359.0","219","42835"
"91005.0","453","88443"
"101519.0","141","28425"
"99950.0","203","37851"
"97947.0","218","43970"
"86815.0","500","96242"
"93152.0","360","71769"
"94594.0","297","56781"
"102909.0","156","30210"
"98997.0","187","36572"
"102834.0","141","27174"
"97600.0","250","49652"
"90281.0","375","71251"
"91516.0","391","77386"
"92063.0","421","80950"
"100230.0","204","41927"
"99287.0","296","55955"
"91161.0","375","72530"
"88352.0","563","110266"
"91475.0","359","70747"
"91669.0","360","68751"
"93625.0","281","56565"
"91576.0","437","83749"
"97191.0","282","56210"
"94600.0","359","69858"
"94584.0","297","58038"
"93308.0","297","57771"
"94743.0","203","38870"
"91968.0","344","66451"
"91442.0","406","78393"
"90916.0","422","84273"
"90021.0","359","68709"
"90026.0","344","67430"
"97335.0","172","33768"
"93793.0","265","51875"
"92363.0","344","66661"
"89240.0","422","81974"
"92330.0","344","67882"
"92167.0","359","70237"
"92673.0","328","64385"
"98730.0","188","36922"
"98644.0","234","42584"
"94653.0","312","62597"
"86861.0","547","104912"
"92903.0","391","75843"
"97229.0","250","48312"
"95243.0","328","62085"
"92447.0","391","75932"
"94388.0","187","38374"
"95184.0","203","38104"
"89448.0","266","52387"
"93253.0","359","68746"
"94549.0","172","34888"
"97407.0","234","43458"
"95761.0","250","51115"
"98724.0","235","44293"
"97411.0","265","53148"
"93207.0","266","50879"
"89853.0","391","75196"
"99163.0","250","50349"
"104578.0","156","26906"
"99017.0","172","35551"
"94388.0","437","84368"
"100674.0","313","61827"
"103348.0","109","21786"
"96541.0","297","59698"
"95417.0","312","60039"
"91174.0","313","60288"
"97827.0","187","38868"
"95757.0","344","64933"
"101276.0","141","28019"
"97362.0","265","53684"
"97551.0","266","51381"
"91283.0","437","84512"
"102506.0","157","32237"
"89969.0","515","98544"
"95508.0","219","42182"
"99093.0","203","40471"
"98234.0","219","42947"
"96509.0","187","37088"
"94445.0","328","65424"
"100048.0","188","35071"
"91623.0","500","97546"
"96557.0","203","38360"
"97397.0","219","43530"
"93712.0","250","50092"
"93127.0","265","50344"
"92036.0","438","86298"
"96044.0","328","64884"
"86829.0","625","119462"
"90600.0","484","93948"
"91750.0","344","65923"
"93325.0","328","62837"
"100921.0","156","30965"
"96414.0","281","53661"
"92045.0","235","46775"
"96236.0","234","45250"
"94483.0","313","62846"
"102165.0","156","29454"
"97358.0","125","26635"
"89433.0","641","123527"
"97998.0","156","29945"
"91256.0","422","83494"
"97785.0","297","54834"
"91818.0","359","69977"
"94273.0","266","51878"
"93007.0","297","56015"
"93033.0","297","58002"
"90401.0","219","42948"
"91476.0","406","79921"
"94703.0","281","53156"
"94964.0","234","43981"
"95368.0","282","55444"
"96535.0","234","45248"
"95303.0","234","46516"
"94291.0","344","67959"
"96236.0","328","62844"
"96048.0","328","62900"
"93509.0","250","48049"
"93926.0","313","62165"
"90054.0","390","77121"
"94523.0","328","64379"
"95957.0","235","46274"
"88531.0","469","90890"
"94020.0","296","55832"
"95341.0","250","49071"
"102427.0","141","27903"
"86686.0","625","121755"
"92446.0","328","63617"
"96526.0","266","52892"
"93458.0","328","62838"
"95115.0","234","44225"
"94452.0","360","70233"
"102233.0","203","40415"
"91070.0","359","68959"
"104288.0","141","27901"
"98128.0","218","41675"
"98585.0","250","48816"
"99672.0","235","48303"
"88856.0","453","86458"
"94225.0","219","42486"
"92410.0","437","86719"
"105482.0","94","17459"
"97162.0","172","34534"
"93734.0","265","50864"
"94801.0","250","48052"
"93765.0","453","86580"
"88830.0","469","94630"
"97977.0","266","49110"
"88570.0","515","101341"
"91436.0","266","54935"
"100682.0","234","43974"
"93025.0","329","61817"
"88938.0","390","75855"
"97637.0","235","45763"
"92630.0","343","66430"
"97483.0","219","43208"
"93903.0","343","67172"
"97539.0","250","48327"
"92153.0","485","94987"
"94609.0","359","69260"
"90888.0","281","58293"
"93283.0","407","78396"
"88186.0","609","118426"
"88042.0","453","87323"
"95024.0","328","64926"
"92641.0","391","75127"
"96197.0","203","40907"
"90846.0","469","91586"
"96342.0","218","41170"
"91345.0","422","82471"
"94510.0","313","60290"
"100083.0","250","47802"
"96435.0","203","40909"
"97552.0","234","45758"
"98241.0","141","27646"
"93133.0","328","63617"
"100013.0","250","46781"
"92661.0","281","55959"
"95321.0","266","51108"
"95940.0","187","38104"
"97513.0","188","36572"
"93141.0","375","73805"
"91304.0","343","64633"
"91792.0","219","44743"
"92677.0","391","76118"
"96962.0","234","45533"
"97063.0","266","51873"
"91978.0","469","88909"
"92611.0","312","61238"
"89779.0","328","66162"
"96063.0","313","57806"
"92232.0","312","61054"
"90114.0","344","68751"
"95393.0","187","34276"
"104070.0","188","35354"
"96311.0","312","56725"
"107234.0","110","22292"
"92034.0","265","52671"
"95592.0","297","54938"
"88401.0","453","90125"
"91458.0","422","81196"
"90627.0","469","92680"
"97998.0","203","38489"
"101010.0","187","34786"
"95519.0","313","59535"
"89339.0","375","75116"
"85318.0","594","113585"
"90379.0","328","65896"
"86515.0","344","65643"
"100525.0","156","32764"
"100016.0","187","34793"
"89639.0","407","80747"
"97476.0","234","45757"
"91266.0","469","89185"
"100383.0","203","41418"
"94271.0","265","52893"
"93197.0","355","68052"
"89120.0","594","114900"
"98377.0","266","48307"
"97773.0","250","48054"
"90154.0","421","82547"
"94399.0","394","74319"
"95499.0","281","55478"
"91994.0","375","74370"
"93483.0","422","81785"
"96603.0","265","49107"
"94701.0","282","55920"
"90415.0","390","76356"
"90004.0","500","97968"
"94272.0","250","48302"
"96576.0","234","47038"
"97022.0","188","34025"
"94719.0","375","74975"
"90347.0","437","80469"
"102449.0","157","31471"
"98053.0","172","32493"
"96480.0","281","54225"
"100344.0","172","33306"
"93016.0","375","73298"
"91321.0","343","65920"
"95765.0","141","29575"
"95844.0","281","53683"
"87511.0","406","80180"
"98630.0","204","38105"
"101864.0","140","27905"
"96538.0","297","58252"
"95152.0","453","87377"
"91477.0","344","67175"
"91887.0","266","51616"
"97246.0","234","45756"
"88004.0","562","108737"
"100944.0","235","46052"
"97899.0","250","48557"
"91462.0","281","54678"
"97270.0","250","47800"
"93141.0","406","78484"
"93024.0","438","84259"
"89877.0","593","115000"
"91232.0","532","104301"
"94875.0","312","63101"
"95504.0","266","48594"
"87040.0","344","69727"
"91073.0","406","78945"
"95016.0","265","49833"
"97635.0","250","50350"
"95627.0","313","56740"
"93093.0","344","66170"
"95645.0","312","60313"
"99314.0","219","43464"
"100808.0","219","42185"
"97188.0","296","56467"
"89736.0","438","85278"
"91718.0","312","62106"
"92042.0","422","80195"
"89624.0","469","94520"
"98595.0","187","34536"
"94396.0","344","65139"
"88683.0","313","61820"
"94084.0","453","88933"
"89077.0","375","72790"
"101756.0","172","33257"
"88475.0","437","84002"
"94781.0","344","68202"
"98461.0","250","48301"
"96006.0","266","51756"
"95620.0","203","38613"
"95423.0","297","59376"
"93830.0","249","48305"
"92635.0","329","61570"
"89366.0","312","61565"
"92724.0","297","57287"
"88066.0","516","100577"
"100495.0","218","43727"
"99176.0","282","54695"
"98752.0","156","30961"
"100796.0","172","33009"
"97537.0","265","51131"
"98392.0","266","53671"
"98636.0","187","33258"
"94394.0","204","40409"
"98138.0","203","39376"
"96869.0","265","50876"
"94980.0","297","59266"
"105818.0","172","32053"
"92336.0","437","84002"
"88830.0","375","73550"
"100512.0","188","37082"
"90218.0","391","76426"
"97748.0","281","54695"
"89023.0","500","97280"
"94848.0","265","52139"
"94537.0","297","56716"
"94377.0","329","62917"
"86620.0","440","86558"
"90843.0","500","95990"
"99693.0","141","28928"
"96567.0","250","47305"
"92114.0","344","65899"
"92827.0","453","90390"
"85520.0","718","137846"
"95690.0","204","40670"
"94726.0","500","97274"
"94845.0","328","62437"
"99920.0","187","38641"
"100012.0","219","39177"
"93069.0","312","59521"
"94159.0","282","54683"
"96037.0","359","67428"
"98389.0","203","41937"
"94299.0","297","57337"
"89091.0","594","116408"
"96457.0","281","54961"
"88792.0","437","86867"
"94769.0","297","59074"
"89978.0","422","82813"
"87521.0","484","92877"
"90090.0","391","74624"
"98876.0","281","55749"
"101642.0","187","36092"
"94274.0","360","70748"
"100129.0","203","40400"
"98950.0","234","44225"
"97663.0","203","40399"
"90416.0","344","66406"
"93442.0","266","52128"
"87815.0","422","81454"
"101897.0","156","30198"
"92505.0","375","71527"
"94066.0","312","62273"
"93244.0","282","52428"
"87356.0","484","94712"
"90192.0","391","76099"
"97271.0","296","59528"
"98826.0","172","31473"
"92746.0","344","69724"
"93988.0","297","59041"
"97024.0","249","51415"
"92542.0","360","68224"
"95669.0","219","40977"
"92004.0","343","68194"
"90552.0","360","69723"
"95234.0","218","41684"
"91930.0","313","61833"
"102609.0","141","25624"
"91559.0","359","72316"
"96159.0","266","51887"
"92520.0","359","68228"
"86539.0","640","123797"
"97478.0","329","63091"
"90724.0","296","60048"
"99548.0","125","25609"
"95678.0","297","56507"
"95339.0","266","50090"
"93912.0","281","56981"
"93369.0","313","61076"
"95697.0","359","70232"
"96283.0","250","49015"
"93568.0","344","64379"
"97653.0","250","49838"
"90233.0","422","84013"
"90876.0","296","55194"
"85993.0","579","111796"
"95012.0","218","43972"
"91259.0","344","65899"
